Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100158226	-	Zm00001d013021	K10760	EC2.5.1.112 2.5.1.27	isopentenyl transferase IPT5
100158230	GRMZM2G104559	Zm00001d019171	K10760	EC2.5.1.112 2.5.1.27	isopentenyl transferase IPT4
103646537	GRMZM2G084462	Zm00001d003869	K10760	EC2.5.1.112 2.5.1.27	adenylate isopentenyltransferase 5, chloroplastic
103644233	GRMZM2G116878	-	K10760	EC2.5.1.112 2.5.1.27	adenylate isopentenyltransferase 5, chloroplastic
103649047	GRMZM2G018046	Zm00001d005239	K10760	EC2.5.1.112 2.5.1.27	adenylate isopentenyltransferase 5, chloroplastic
103651327	GRMZM2G415751	Zm00001d043812	K10760	EC2.5.1.112 2.5.1.27	adenylate isopentenyltransferase-like
103651988	GRMZM2G436770	Zm00001d040810	K10760	EC2.5.1.112 2.5.1.27	adenylate isopentenyltransferase 5, chloroplastic
103636191	GRMZM2G393014	Zm00001d011618	K10760	EC2.5.1.112 2.5.1.27	adenylate isopentenyltransferase
103630695	GRMZM2G025429	Zm00001d038921	K10760	EC2.5.1.112 2.5.1.27	adenylate isopentenyltransferase
100280269	GRMZM2G076936	Zm00001d050371	K10717	-	putative cytochrome P450 superfamily protein
100501848	GRMZM2G022904	Zm00001d020418	K10717	-	putative cytochrome P450 superfamily protein
103649140	-	Zm00001d005729	K10717	-	cytokinin hydroxylase-like
542056	GRMZM2G167220	Zm00001d011890	K00279	EC1.5.99.12	cytokinin oxidase 3
100526747	GRMZM2G114427	Zm00001d053578	K00279	EC1.5.99.12	cytokinin dehydrogenase 8
100526749	GRMZM2G325612	Zm00001d008862	K00279	EC1.5.99.12	cytokinin dehydrogenase 5
100526752	GRMZM2G024476	Zm00001d012641	K00279	EC1.5.99.12	cytokinin dehydrogenase 4b
542585	GRMZM2G146644	Zm00001d039520	K00279	EC1.5.99.12	cytokinin oxidase 1
542507	GRMZM2G050997	Zm00001d042148	K00279	EC1.5.99.12	cytokinin oxidase 2
100280446	GRMZM2G348452	Zm00001d032046	K00279	EC1.5.99.12	cytokinin dehydrogenase 10
100526750	GRMZM2G404443	Zm00001d032664	K00279	EC1.5.99.12	cytokinin dehydrogenase 6
103640050	GRMZM2G303707	Zm00001d046356	K00279	EC1.5.99.12	cytokinin dehydrogenase 10
103654801	GRMZM2G162048	Zm00001d053579	K00279	EC1.5.99.12	cytokinin dehydrogenase 7
100158231	GRMZM2G097258	Zm00001d041982	K00791	EC2.5.1.75	isopentenyl transferase IPT1
100174970	GRMZM2G102915	Zm00001d036339	K00791	EC2.5.1.75	isopentenyl transferase
541881	GRMZM2G168474	Zm00001d000237	K13495	EC2.4.1.215	cis-zeatin O-glucosyltransferase 1
100273251	GRMZM2G120016	Zm00001d002707	K13495	EC2.4.1.215	Cis-zeatin O-glucosyltransferase 1
103647914	GRMZM2G075387	Zm00001d007091	K13495	EC2.4.1.215	cis-zeatin O-glucosyltransferase 1-like
100216698	GRMZM2G086925	-	K13495	EC2.4.1.215	uncharacterized LOC100216698
103636476	GRMZM2G110511	Zm00001d012335	K13495	EC2.4.1.215	cis-zeatin O-glucosyltransferase 2
