Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
103633249	GRMZM2G056369	-	K01637	EC4.1.3.1	isocitrate lyase
542252	GRMZM2G102183	Zm00001d003247	K01638	EC2.3.3.9	malate synthase 1
103648465	GRMZM2G101290	-	K00025	EC1.1.1.37	malate dehydrogenase, cytoplasmic
542598	GRMZM2G415359	Zm00001d032695	K00025	EC1.1.1.37	malate dehydrogenase 5
100280767	-	Zm00001d014030	K00025	EC1.1.1.37	malate dehydrogenase, cytoplasmic
103633793	GRMZM2G035767	-	K00025	EC1.1.1.37	malate dehydrogenase, cytoplasmic
100272900	GRMZM2G466833	Zm00001d044042	K00026	EC1.1.1.37	malate dehydrogenase3
100273428	-	Zm00001d009640	K00026	EC1.1.1.37	uncharacterized LOC100273428
100274264	GRMZM2G154595	Zm00001d039089	K00026	EC1.1.1.37	malate dehydrogenase 2
100193663	GRMZM2G068455	Zm00001d050409	K00026	EC1.1.1.37	malate dehydrogenase
100193743	GRMZM2G161245	Zm00001d032187	K00026	EC1.1.1.37	Malate dehydrogenase
100193491	GRMZM2G077415	Zm00001d041243	K00026	EC1.1.1.37	putative malate dehydrogenase glyoxysomal
100282134	GRMZM2G072744	-	K00026	EC1.1.1.37	malate dehydrogenase, glyoxysomal
107305678	GRMZM2G141289	Zm00001d022229	K00026	EC1.1.1.37	Malate dehydrogenase chloroplastic
100194338	GRMZM2G064023	Zm00001d053685	K01647	EC2.3.3.1	Citrate synthase
100280203	GRMZM2G063909	Zm00001d053684	K01647	EC2.3.3.1	uncharacterized LOC100280203
100279573	GRMZM2G063851	Zm00001d015856	K01647	EC2.3.3.1	citrate synthase 1
100281040	GRMZM5G858454	Zm00001d024952	K01681	EC4.2.1.3	aconitase 2
103645290	GRMZM2G127429	-	K01681	EC4.2.1.3	putative aconitate hydratase, cytoplasmic
103647708	GRMZM2G171707	Zm00001d006476	K01681	EC4.2.1.3	putative aconitate hydratase, cytoplasmic
103646899	GRMZM2G467338	Zm00001d004564	K01681	EC4.2.1.3	putative aconitate hydratase, cytoplasmic
100304315	GRMZM2G009808	Zm00001d048358	K01681	EC4.2.1.3	aconitase3
100216599	GRMZM2G020801	Zm00001d049409	K01681	EC4.2.1.3	aconitase1
100273695	GRMZM2G364988	Zm00001d015497	K01681	EC4.2.1.3	Aconitate hydratase 3 mitochondrial
100304277	GRMZM2G176397	Zm00001d027558	K01681	EC4.2.1.3	Aconitate hydratase 1
103632730	-	Zm00001d020428	K01681	EC4.2.1.3	putative aconitate hydratase, cytoplasmic
100274017	GRMZM5G860137	Zm00001d008432	K00626	EC2.3.1.9	acetyl-CoA acetyltransferase, cytosolic 2
100282283	GRMZM5G866758	Zm00001d029416	K00626	EC2.3.1.9	acetyl-CoA acetyltransferase, cytosolic 1
101202696	GRMZM2G085474	Zm00001d031212	K00626	EC2.3.1.9	acetyl-CoA acetyltransferase, cytosolic 1
103640265	GRMZM5G830250	Zm00001d047224	K00626	EC2.3.1.9	acetyl-CoA acetyltransferase, cytosolic 1
100285987	GRMZM2G076239	Zm00001d002260	K11517	EC1.1.3.15	hydroxyacid oxidase 1
100193070	GRMZM2G148194	Zm00001d006868	K11517	EC1.1.3.15	Aldolase-type TIM barrel family protein-like
100279535	GRMZM2G129246	Zm00001d018810	K11517	EC1.1.3.15	glycolate oxidase 1
100192687	GRMZM5G853854	Zm00001d002261	K11517	EC1.1.3.15	uncharacterized LOC100192687
542230	GRMZM2G090568	Zm00001d027511	K03781	EC1.11.1.6	catalase 2
542369	GRMZM2G088212	Zm00001d014848	K03781	EC1.11.1.6	catalase 1
100282207	GRMZM2G153984	Zm00001d050810	K18121	EC1.1.1.- 1.1.1.79	2-hydroxy-3-oxopropionate reductase
103651518	GRMZM5G848696	Zm00001d044267	K18121	EC1.1.1.- 1.1.1.79	glyoxylate/succinic semialdehyde reductase 2, chloroplastic
100193796	GRMZM2G018441	Zm00001d025747	K19269	EC3.1.3.48 3.1.3.18	Phosphoglycolate phosphatase 1A chloroplastic
100191272	GRMZM2G417843	Zm00001d034887	K19269	EC3.1.3.48 3.1.3.18	4-nitrophenylphosphatase
845212	-	Zm00001d028360	K01601	EC4.1.1.39	RuBisCO large subunit
542212	GRMZM2G098520	Zm00001d052595	K01602	EC4.1.1.39	ribulose bisphosphate carboxylase small subunit 1
100279574	GRMZM2G113033	Zm00001d004894	K01602	EC4.1.1.39	ribulose bisphosphate carboxylase small subunit 2
103645133	GRMZM2G359559	-	K00830	EC2.6.1.51 2.6.1.45 2.6.1.44	serine--glyoxylate aminotransferase
103645124	GRMZM2G050481	-	K00830	EC2.6.1.51 2.6.1.45 2.6.1.44	serine--glyoxylate aminotransferase
100281949	GRMZM2G137868	Zm00001d031349	K00830	EC2.6.1.51 2.6.1.45 2.6.1.44	Serine--glyoxylate aminotransferase
109941708	GRMZM2G119511	Zm00001d031379	K00830	EC2.6.1.51 2.6.1.45 2.6.1.44	serine--glyoxylate aminotransferase-like
103641813	-	-	K00830	EC2.6.1.51 2.6.1.45 2.6.1.44	serine--glyoxylate aminotransferase-like
100284842	-	-	K14272	EC2.6.1.44 2.6.1.2 2.6.1.4	Pentatricopeptide repeat-containing protein ELI1 chloroplastic
100501386	GRMZM5G840582	-	K14272	EC2.6.1.44 2.6.1.2 2.6.1.4	uncharacterized LOC100501386
542710	GRMZM2G036609	Zm00001d022388	K00284	EC1.4.7.1	ferredoxin-dependent glutamate synthase 1
542401	GRMZM2G036464	Zm00001d051804	K01915	EC6.3.1.2	glutamine synthetase 5
542520	GRMZM2G050514	Zm00001d028260	K01915	EC6.3.1.2	glutamine synthetase 6
542400	GRMZM2G024104	Zm00001d033747	K01915	EC6.3.1.2	glutamine synthetase 2
542746	GRMZM2G098290	-	K01915	EC6.3.1.2	glutamine synthetase 1
542214	GRMZM5G872068	Zm00001d017958	K01915	EC6.3.1.2	glutamine synthetase 4
542215	GRMZM2G046601	Zm00001d048050	K01915	EC6.3.1.2	glutamine synthetase 3
100286146	GRMZM2G113959	Zm00001d012247	K00600	EC2.1.2.1	uncharacterized LOC100286146
103648431	-	-	K00600	EC2.1.2.1	serine hydroxymethyltransferase 4-like
100192461	GRMZM2G078143	Zm00001d049234	K00600	EC2.1.2.1	uncharacterized LOC100192461
100191532	GRMZM2G452630	Zm00001d042661	K00600	EC2.1.2.1	serine hydroxymethyltransferase
100381786	GRMZM2G039238	Zm00001d030859	K00600	EC2.1.2.1	uncharacterized LOC100381786
109939371	-	Zm00001d053678	K00600	EC2.1.2.1	serine hydroxymethyltransferase 1, mitochondrial-like
109944989	-	Zm00001d040457	K00600	EC2.1.2.1	serine hydroxymethyltransferase 4-like
541946	GRMZM2G104310	Zm00001d023437	K00281	EC1.4.4.2	glycine dehydrogenase (decarboxylating), mitochondrial
100279332	GRMZM5G876898	Zm00001d002258	K00605	EC2.1.2.10	Aminomethyltransferase
103650140	GRMZM2G462140	Zm00001d040721	K00382	EC1.8.1.4	dihydrolipoyl dehydrogenase 1, mitochondrial
100383599	GRMZM2G073774	Zm00001d009779	K00382	EC1.8.1.4	uncharacterized LOC100383599
100501719	GRMZM2G335657	Zm00001d009163	K00382	EC1.8.1.4	Dihydrolipoyl dehydrogenase
100381818	GRMZM2G145595	Zm00001d009212	K00382	EC1.8.1.4	dihydrolipoyl dehydrogenase
103631417	GRMZM2G159570	Zm00001d037554	K00382	EC1.8.1.4	dihydrolipoyl dehydrogenase 1, mitochondrial
100286311	GRMZM2G051208	Zm00001d053800	K02437	-	glycine cleavage system H protein 1
100273340	GRMZM2G010321	Zm00001d015378	K02437	-	Glycine cleavage system H protein 2 mitochondrial
103638939	-	Zm00001d047085	K02437	-	glycine cleavage system H protein 2, mitochondrial-like
541947	GRMZM2G399183	Zm00001d023699	K02437	-	glycine cleavage system H protein, mitochondrial
109943263	-	Zm00001d000064	K02437	-	glycine cleavage system H protein 2, mitochondrial-like
100274052	GRMZM2G018786	Zm00001d035737	K15918	EC2.7.1.31	uncharacterized LOC100274052
103651345	GRMZM2G054663	Zm00001d043841	K15918	EC2.7.1.31	D-glycerate 3-kinase, chloroplastic-like
100193709	GRMZM2G074282	Zm00001d014919	K15893	-	uncharacterized LOC100193709
100283723	GRMZM2G032348	-	K15919	-	glyoxylate reductase
100281069	GRMZM2G159587	-	K15919	-	glyoxylate reductase
100191765	GRMZM2G040090	Zm00001d018790	K15919	-	glyoxylate reductase
100280775	GRMZM2G136072	Zm00001d008883	K15919	-	glyoxylate reductase
100280398	GRMZM2G166899	Zm00001d024906	K15919	-	uncharacterized LOC100280398
