Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
103645431	-	Zm00001d033100	K13811	EC2.7.1.25 2.7.7.4	ATP sulfurylase 1, chloroplastic-like
100281036	GRMZM2G158147	Zm00001d004513	K13811	EC2.7.1.25 2.7.7.4	bifunctional 3-phosphoadenosine 5-phosphosulfate synthetase 2
103643994	GRMZM2G149952	Zm00001d033981	K13811	EC2.7.1.25 2.7.7.4	ATP-sulfurylase 3, chloroplastic-like
103641688	-	Zm00001d025503	K13811	EC2.7.1.25 2.7.7.4	ATP sulfurylase 1, chloroplastic-like
103625889	GRMZM2G051270	Zm00001d013296	K13811	EC2.7.1.25 2.7.7.4	ATP-sulfurylase 3, chloroplastic-like
103640445	-	Zm00001d048381	K13811	EC2.7.1.25 2.7.7.4	ATP sulfurylase 1, chloroplastic-like
103637465	-	-	K13811	EC2.7.1.25 2.7.7.4	ATP sulfurylase 1, chloroplastic-like
100217102	GRMZM2G327406	Zm00001d006645	K00860	EC2.7.1.25	adenylyl-sulfate kinase
100276991	GRMZM5G895554	Zm00001d048150	K00860	EC2.7.1.25	adenylyl-sulfate kinase
100193315	GRMZM5G845021	Zm00001d048785	K00860	EC2.7.1.25	Adenylyl-sulfate kinase 3
100285812	GRMZM2G108364	Zm00001d051988	K01082	EC3.1.3.7	PAP-specific phosphatase
100192833	GRMZM2G036007	Zm00001d021762	K01082	EC3.1.3.7	uncharacterized LOC100192833
100276170	GRMZM2G088974	Zm00001d023695	K15422	EC3.1.3.57 3.1.3.7	Inositol monophosphatase family protein
542492	GRMZM2G152757	Zm00001d023698	K15422	EC3.1.3.57 3.1.3.7	diphosphonucleotide phosphatase 1
103647705	GRMZM2G087254	Zm00001d006467	K05907	EC1.8.4.9	adenosine 5'-phosphosulfate reductase-like 2
606419	-	Zm00001d021596	K05907	EC1.8.4.9	adenosine 5'-phosphosulfate reductase-like 1
103642918	GRMZM2G114739	Zm00001d031617	K00387	EC1.8.3.1	sulfite oxidase
100284296	-	Zm00001d040496	K00387	EC1.8.3.1	uncharacterized LOC100284296
103649419	-	-	K08738	-	cytochrome c-like
100277932	GRMZM2G081883	Zm00001d042600	K08738	-	cytochrome c
100383938	GRMZM2G070199	Zm00001d038218	K08738	-	cytochrome c
103642229	GRMZM5G856180	Zm00001d026709	K08738	-	cytochrome c
100501351	GRMZM2G010348	Zm00001d010236	K08738	-	cytochrome c-like
103637379	GRMZM2G013712	-	K08738	-	cytochrome c
542221	GRMZM2G090338	Zm00001d038625	K00392	EC1.8.7.1	sulfite reductase1
100283164	GRMZM5G816356	Zm00001d043941	K17725	EC1.13.11.18	uncharacterized LOC100283164
100275494	GRMZM2G029262	Zm00001d031024	K01011	EC2.8.1.2 2.8.1.1	Sulfurtransferase
100272428	GRMZM2G168888	Zm00001d053816	K01011	EC2.8.1.2 2.8.1.1	Thiosulfate/3-mercaptopyruvate sulfurtransferase 1 mitochondrial
103631673	GRMZM2G048740	Zm00001d027536	K00640	EC2.3.1.30	probable serine acetyltransferase 2
542499	GRMZM5G816110	Zm00001d038737	K00640	EC2.3.1.30	serine acetyltransferase 3
541958	GRMZM2G069203	Zm00001d011735	K00640	EC2.3.1.30	serine acetyltransferase 1
541959	GRMZM2G013430	Zm00001d028154	K00640	EC2.3.1.30	serine acetyltransferase 2
100280321	GRMZM2G082185	Zm00001d008379	K01738	EC2.5.1.47	cysteine synthase 1
100193476	GRMZM2G128744	Zm00001d028220	K01738	EC2.5.1.47	uncharacterized LOC100193476
103646469	GRMZM2G362803	-	K01738	EC2.5.1.47	cysteine synthase
100272829	GRMZM2G328893	Zm00001d040235	K01738	EC2.5.1.47	Cysteine synthase mitochondrial
100502310	-	Zm00001d045327	K01738	EC2.5.1.47	cysteine synthase
542438	GRMZM2G005887	Zm00001d031136	K01738	EC2.5.1.47	cysteine synthase 2
103651084	GRMZM2G133359	Zm00001d043101	K01738	EC2.5.1.47	cysteine synthase-like
100216991	GRMZM2G104269	Zm00001d045340	K01738	EC2.5.1.47	Pyridoxal-5'-phosphate-dependent enzyme family protein
103638079	GRMZM2G104237	Zm00001d045341	K01738	EC2.5.1.47	cysteine synthase
103638081	GRMZM2G003289	Zm00001d045344	K01738	EC2.5.1.47	putative inactive cysteine synthase 2
109942192	-	Zm00001d045347	K01738	EC2.5.1.47	putative inactive cysteine synthase 2
109939155	-	-	K01738	EC2.5.1.47	putative inactive cysteine synthase 2
100216722	GRMZM2G036708	Zm00001d004413	K13034	EC4.4.1.9 2.5.1.47	cysteine synthase
103645417	GRMZM2G056418	Zm00001d033029	K01739	EC2.5.1.48	probable cystathionine gamma-synthase 2
103645418	GRMZM2G320085	-	K01739	EC2.5.1.48	probable cystathionine gamma-synthase 2
100191523	GRMZM2G113873	Zm00001d047166	K01739	EC2.5.1.48	uncharacterized LOC100191523
541650	GRMZM2G075153	Zm00001d029324	K01739	EC2.5.1.48	cystathionine gamma-synthase 1
