Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100274052	GRMZM2G018786	Zm00001d035737	K15918	EC2.7.1.31	uncharacterized LOC100274052
103651345	GRMZM2G054663	Zm00001d043841	K15918	EC2.7.1.31	D-glycerate 3-kinase, chloroplastic-like
100281700	GRMZM2G060800	Zm00001d000116	K00128	EC1.2.1.3	aldehyde dehydrogenase, dimeric NADP-preferring
732806	GRMZM2G058675	Zm00001d045706	K00128	EC1.2.1.3	restorer of fertility 2
100284774	GRMZM2G155502	Zm00001d025958	K00128	EC1.2.1.3	aldehyde dehydrogenase 3B1
100382449	GRMZM2G118800	Zm00001d004731	K00128	EC1.2.1.3	Aldehyde dehydrogenase
542567	GRMZM2G125268	Zm00001d051754	K00128	EC1.2.1.3	aldehyde dehydrogenase 2
100285809	GRMZM2G103546	Zm00001d023580	K00128	EC1.2.1.3	aldehyde dehydrogenase, dimeric NADP-preferring
100280692	GRMZM2G169458	Zm00001d017418	K00128	EC1.2.1.3	uncharacterized LOC100280692
103646581	-	Zm00001d003983	K14085	EC1.2.1.3 1.2.1.8 1.2.1.31	aldehyde dehydrogenase family 7 member A1
100282748	GRMZM2G130440	Zm00001d005818	K14085	EC1.2.1.3 1.2.1.8 1.2.1.31	aldehyde dehydrogenase family 7 member A1
103641646	-	Zm00001d025417	K14085	EC1.2.1.3 1.2.1.8 1.2.1.31	aldehyde dehydrogenase family 7 member A1-like
103653517	-	Zm00001d050495	K14085	EC1.2.1.3 1.2.1.8 1.2.1.31	aldehyde dehydrogenase family 7 member A1-like
103634912	-	Zm00001d008814	K14085	EC1.2.1.3 1.2.1.8 1.2.1.31	aldehyde dehydrogenase family 7 member A1-like
100381673	GRMZM2G178533	Zm00001d042868	K00002	EC1.1.1.2	Aldo-keto reductase family 4 member C9
100194348	GRMZM2G087206	Zm00001d010054	K00002	EC1.1.1.2	putative oxidoreductase, aldo/keto reductase family protein
100279403	GRMZM2G059306	Zm00001d038365	K00002	EC1.1.1.2	Aldo-keto reductase family 4 member C9
103630432	GRMZM2G059285	Zm00001d038363	K00002	EC1.1.1.2	aldo-keto reductase family 4 member C10
103655186	-	-	K00863	EC4.6.1.15 2.7.1.29 2.7.1.28	putative 3,4-dihydroxy-2-butanone kinase
100282191	GRMZM2G073912	Zm00001d033795	K00863	EC4.6.1.15 2.7.1.29 2.7.1.28	3,4-dihydroxy-2-butanone kinase
100193522	GRMZM2G023163	Zm00001d002085	K00864	EC2.7.1.30	Glycerol kinase
100382209	GRMZM2G165681	Zm00001d021675	K13506	EC2.3.1.15	glycerol-3-phosphate acyltransferase 9
100279795	GRMZM2G123987	Zm00001d047666	K13506	EC2.3.1.15	1-acyl-sn-glycerol-3-phosphate acyltransferase zeta
103637735	-	Zm00001d030117	K00630	EC2.3.1.15	glycerol-3-phosphate acyltransferase, chloroplastic
100285746	GRMZM2G159890	Zm00001d014425	K00630	EC2.3.1.15	glycerol-3-phosphate acyltransferase
103648202	GRMZM2G070304	-	K13508	EC2.3.1.198 2.3.1.15	probable glycerol-3-phosphate acyltransferase 3
100281851	GRMZM2G156729	-	K13508	EC2.3.1.198 2.3.1.15	glycerol-3-phosphate acyltransferase 1
100281738	GRMZM2G072298	Zm00001d040265	K13508	EC2.3.1.198 2.3.1.15	glycerol-3-phosphate acyltransferase 1
100191740	GRMZM2G059637	Zm00001d038366	K13508	EC2.3.1.198 2.3.1.15	uncharacterized LOC100191740
100282930	GRMZM2G083195	Zm00001d042813	K13508	EC2.3.1.198 2.3.1.15	uncharacterized LOC100282930
100280283	GRMZM2G166176	Zm00001d010520	K13508	EC2.3.1.198 2.3.1.15	Glycerol-3-phosphate acyltransferase 5
103650549	GRMZM2G033767	Zm00001d041596	K13508	EC2.3.1.198 2.3.1.15	probable glycerol-3-phosphate acyltransferase 3
100281051	GRMZM2G020320	Zm00001d014984	K13508	EC2.3.1.198 2.3.1.15	glycerol-3-phosphate acyltransferase 8
100382138	GRMZM2G177150	Zm00001d011430	K13508	EC2.3.1.198 2.3.1.15	Glycerol-3-phosphate acyltransferase 1
100382119	GRMZM2G075295	Zm00001d010078	K13508	EC2.3.1.198 2.3.1.15	Glycerol-3-phosphate 2-O-acyltransferase 6
100382183	GRMZM2G065203	Zm00001d044136	K13508	EC2.3.1.198 2.3.1.15	Glycerol-3-phosphate acyltransferase 1
103655222	GRMZM2G131378	Zm00001d049616	K13508	EC2.3.1.198 2.3.1.15	glycerol-3-phosphate 2-O-acyltransferase 6
100193515	GRMZM2G033926	-	K00655	EC2.3.1.51	WAPL (Wings apart-like protein regulation of heterochromatin) protein
100285585	GRMZM2G014981	Zm00001d038620	K13513	EC2.3.1.51 2.3.1.-	1-acyl-sn-glycerol-3-phosphate acyltransferase 4
100304330	GRMZM2G135027	Zm00001d043267	K13513	EC2.3.1.51 2.3.1.-	putative 1-acyl-sn-glycerol-3-phosphate acyltransferase 4
103627540	GRMZM2G481755	Zm00001d017584	K13519	EC2.3.1.- 2.3.1.23 2.3.1.51	lysophospholipid acyltransferase 1
732844	GRMZM2G037104	Zm00001d007638	K13523	EC2.3.1.- 2.3.1.51	phospholipid synthesis 1
100282234	GRMZM5G878139	Zm00001d048766	K13523	EC2.3.1.- 2.3.1.51	1-acyl-sn-glycerol-3-phosphate acyltransferase PLS1
100279857	GRMZM2G099481	Zm00001d038389	K15728	EC3.1.3.4	Phosphatidate phosphatase PAH1
103652775	GRMZM2G154366	Zm00001d048835	K15728	EC3.1.3.4	phosphatidate phosphatase PAH2
100285850	GRMZM2G024615	Zm00001d020040	K18693	EC3.1.3.4 3.1.3.81	lipid phosphate phosphatase 3
100280353	GRMZM2G061568	Zm00001d038908	K18693	EC3.1.3.4 3.1.3.81	Lipid phosphate phosphatase 2
100193193	GRMZM2G447433	Zm00001d032379	K18693	EC3.1.3.4 3.1.3.81	lipid protein phosphatase
103651387	GRMZM2G024144	Zm00001d043947	K18693	EC3.1.3.4 3.1.3.81	lipid phosphate phosphatase 2-like
100273231	GRMZM2G050658	Zm00001d005579	K18693	EC3.1.3.4 3.1.3.81	lipid phosphate phosphatase 3
100502288	GRMZM2G077187	Zm00001d011638	K18693	EC3.1.3.4 3.1.3.81	Lipid phosphate phosphatase 2
100273865	GRMZM2G174343	Zm00001d008592	K18693	EC3.1.3.4 3.1.3.81	Putative lipid phosphate phosphatase 3 chloroplastic
103636484	GRMZM2G019562	Zm00001d029550	K00901	EC2.7.1.107	diacylglycerol kinase 1
100127509	GRMZM2G076911	Zm00001d030770	K00901	EC2.7.1.107	Diacylglycerol kinase 1
100383024	GRMZM5G827286	Zm00001d023979	K00901	EC2.7.1.107	Diacylglycerol kinase 2
100284664	GRMZM2G128214	Zm00001d018333	K00901	EC2.7.1.107	Diacylglycerol kinase
100127508	GRMZM2G094452	Zm00001d024212	K00901	EC2.7.1.107	Diacylglycerol kinase 2
100384658	GRMZM2G062429	Zm00001d043263	K00901	EC2.7.1.107	Diacylglycerol kinase 5
100127510	GRMZM2G106578	Zm00001d002163	K00901	EC2.7.1.107	diacylglycerol kinase 3
103641089	GRMZM2G073380	Zm00001d024192	K00901	EC2.7.1.107	diacylglycerol kinase 4
100383910	GRMZM2G130749	Zm00001d037760	K11155	EC2.3.1.76 2.3.1.75 2.3.1.20	O-acyltransferase
103629820	GRMZM2G169089	Zm00001d036982	K11155	EC2.3.1.76 2.3.1.75 2.3.1.20	diacylglycerol O-acyltransferase 1-like
100273525	GRMZM2G061885	Zm00001d005831	K00679	EC2.3.1.158	Phospholipid:diacylglycerol acyltransferase 1
100191489	GRMZM2G095763	Zm00001d020647	K00679	EC2.3.1.158	Phospholipid:diacylglycerol acyltransferase 1
103633610	-	Zm00001d022591	K00679	EC2.3.1.158	phospholipid:diacylglycerol acyltransferase 1-like
109944911	-	Zm00001d039239	K00679	EC2.3.1.158	phospholipid:diacylglycerol acyltransferase 1-like
100382466	GRMZM2G087612	Zm00001d034591	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	Triacylglycerol lipase SDP1
103636624	GRMZM2G035421	Zm00001d012687	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	triacylglycerol lipase SDP1
103651036	GRMZM2G126083	Zm00001d042944	K01054	EC3.1.1.23	caffeoylshikimate esterase
100191674	GRMZM2G110198	Zm00001d030256	K01054	EC3.1.1.23	alpha/beta-Hydrolases superfamily protein
100279712	GRMZM2G181000	Zm00001d013406	K01054	EC3.1.1.23	uncharacterized LOC100279712
100272277	GRMZM5G863645	Zm00001d033797	K01054	EC3.1.1.23	alpha/beta-Hydrolases superfamily protein
103632711	GRMZM2G477743	Zm00001d020380	K01054	EC3.1.1.23	monoacylglycerol lipase
100216883	GRMZM2G172098	Zm00001d030220	K01054	EC3.1.1.23	monoglyceride lipase
100217066	GRMZM2G080320	Zm00001d040666	K01054	EC3.1.1.23	alpha/beta-Hydrolases superfamily protein
100191177	GRMZM2G418415	Zm00001d006611	K01054	EC3.1.1.23	alpha/beta-Hydrolases superfamily protein
103629314	-	Zm00001d035779	K01054	EC3.1.1.23	caffeoylshikimate esterase
109941956	-	-	K01054	EC3.1.1.23	caffeoylshikimate esterase-like
100283803	GRMZM2G042356	Zm00001d051628	K14457	EC2.3.1.22	diacylglycerol O-acyltransferase 1
100217122	GRMZM2G050641	Zm00001d045927	K14457	EC2.3.1.22	diacylglycerol O-acyltransferase 1
103650530	-	-	K14457	EC2.3.1.22	diacylglycerol O-acyltransferase 2D-like
100282424	GRMZM2G053322	Zm00001d009967	K06118	EC3.13.1.1	UDP-sulfoquinovose synthase
100283642	GRMZM2G117153	Zm00001d047849	K06119	EC2.4.1.-	glycosyl transferase, group 1 family protein
103634168	GRMZM2G049190	-	K06119	EC2.4.1.-	sulfoquinovosyl transferase SQD2
100277683	GRMZM2G477503	Zm00001d008600	K06119	EC2.4.1.-	uncharacterized LOC100277683
100192061	GRMZM2G100652	Zm00001d018595	K06119	EC2.4.1.-	Sulfoquinovosyl transferase SQD2
100274282	GRMZM2G142873	Zm00001d020537	K03715	EC2.4.1.46	opaque endosperm 5
100281388	GRMZM2G178892	Zm00001d018406	K03715	EC2.4.1.46	uncharacterized LOC100281388
100383973	GRMZM2G141320	Zm00001d031428	K03715	EC2.4.1.46	Monogalactosyldiacylglycerol synthase 2 chloroplastic
103646485	-	Zm00001d003750	K09480	EC2.4.1.241	digalactosyldiacylglycerol synthase 1, chloroplastic
100286172	GRMZM2G092588	Zm00001d016731	K09480	EC2.4.1.241	digalactosyldiacylglycerol synthase 1
100277520	GRMZM2G160452	Zm00001d028571	K09480	EC2.4.1.241	Digalactosyldiacylglycerol synthase 2 chloroplastic
100382823	GRMZM2G098667	Zm00001d028211	K09480	EC2.4.1.241	Digalactosyldiacylglycerol synthase 2 chloroplastic
100383181	GRMZM2G175453	Zm00001d053149	K09480	EC2.4.1.241	Digalactosyldiacylglycerol synthase 1 chloroplastic
100191764	GRMZM2G053554	Zm00001d022445	K07407	EC3.2.1.22	Alpha-galactosidase 3
100274554	GRMZM2G346455	Zm00001d032605	K07407	EC3.2.1.22	uncharacterized LOC100274554
100280970	GRMZM2G095126	-	K07407	EC3.2.1.22	alpha-galactosidase
100191564	GRMZM2G146463	Zm00001d019552	K07407	EC3.2.1.22	uncharacterized LOC100191564
103648849	GRMZM2G400655	Zm00001d004434	K07407	EC3.2.1.22	alpha-galactosidase 3-like
103652228	-	-	K07407	EC3.2.1.22	uncharacterized LOC103652228
732778	-	Zm00001d007716	K21362	EC2.4.1.184	beta-glycosidase-like
