Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100192524	GRMZM2G174568	Zm00001d053931	K13335	-	Peroxisome biogenesis protein 16
100273992	GRMZM2G116004	Zm00001d005586	K13336	-	lysine and histidine specific transporter
103633997	GRMZM5G814164	Zm00001d020051	K13336	-	peroxisome biogenesis protein 3-1
100282867	GRMZM2G004768	Zm00001d017501	K13337	-	peroxisomal biogenesis factor 19
100303903	GRMZM2G102502	Zm00001d051373	K13337	-	uncharacterized LOC100303903
103653276	GRMZM2G070305	Zm00001d049974	K13338	-	peroxisome biogenesis protein 1
103645998	GRMZM2G101675	Zm00001d002462	K13339	-	peroxisome biogenesis protein 6
100384091	GRMZM2G445617	-	K13339	-	peroxisome biogenesis protein 6
100191299	GRMZM2G159849	Zm00001d016170	K13341	-	Peroxisome biogenesis protein 7
100191477	GRMZM2G080775	Zm00001d031327	K13342	-	Peroxisome biogenesis protein 5
103654476	GRMZM2G115855	Zm00001d052851	K13342	-	peroxisome biogenesis protein 5
100282993	GRMZM2G396292	Zm00001d035772	K13343	-	peroxin Pex14
100283640	GRMZM2G363460	Zm00001d011119	K13343	-	Peroxisomal membrane protein PEX14
100283823	GRMZM2G169486	Zm00001d040161	K13343	-	peroxin Pex14
100194278	GRMZM2G324471	Zm00001d007870	K13344	-	hypothetical protein
100283272	GRMZM2G395354	Zm00001d034358	K13344	-	uncharacterized LOC100283272
103643490	GRMZM2G023970	Zm00001d032773	K13345	-	peroxisome biogenesis protein 12
100274236	GRMZM2G111614	Zm00001d006839	K13346	-	Peroxisome biogenesis factor 10
100276755	GRMZM2G393671	Zm00001d022112	K13346	-	uncharacterized LOC100276755
100193229	GRMZM2G116714	Zm00001d031028	K06664	-	peroxisome assembly factor 1
100286187	GRMZM2G155220	Zm00001d016305	K13347	-	peroxisomal membrane protein PMP22
100280092	GRMZM2G040424	Zm00001d049881	K13347	-	uncharacterized LOC100280092
100384529	GRMZM2G071288	Zm00001d052410	K13347	-	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
100274053	GRMZM2G166537	Zm00001d035318	K13348	-	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
100285507	GRMZM2G075250	Zm00001d008992	K13348	-	mpv17 protein
100286237	GRMZM6G748721	Zm00001d011761	K13348	-	peroxisomal membrane protein 2
100216568	GRMZM2G001724	Zm00001d013795	K13348	-	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
100285035	GRMZM2G011269	Zm00001d033091	K13348	-	mpv17 / PMP22 family protein
103650596	GRMZM2G005540	Zm00001d041733	K13348	-	PXMP2/4 family protein 4
100285700	GRMZM2G540403	Zm00001d028542	K13354	-	peroxisomal membrane carrier protein
100383425	GRMZM2G013450	Zm00001d010908	K13354	-	Peroxisomal nicotinamide adenine dinucleotide carrier
100191888	GRMZM2G175171	Zm00001d008739	K12261	EC4.1.-.-	2-hydroxyphytanoyl-CoA lyase
100383041	-	Zm00001d013234	K12261	EC4.1.-.-	2-hydroxyacyl-CoA lyase
