Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
542590	GRMZM2G119689	-	K01193	EC3.2.1.26	miniature seed 1
100285169	GRMZM2G095725	Zm00001d025354	K01193	EC3.2.1.26	beta-fructofuranosidase, insoluble isoenzyme 2
100383472	GRMZM2G394450	-	K01193	EC3.2.1.26	Beta-fructofuranosidase 1
541679	GRMZM2G119941	-	K01193	EC3.2.1.26	uncharacterized LOC541679
541678	GRMZM2G123633	Zm00001d025355	K01193	EC3.2.1.26	invertase cell wall 3
542314	GRMZM2G139300	Zm00001d016708	K01193	EC3.2.1.26	cell wall invertase 1
103645801	GRMZM2G018692	-	K01193	EC3.2.1.26	beta-fructofuranosidase, insoluble isoenzyme 6
109943123	-	Zm00001d025943	K01193	EC3.2.1.26	beta-fructofuranosidase 1-like
542711	GRMZM5G875238	Zm00001d012036	K00696	EC2.4.1.14	sucrose phosphate synthase 1
103650849	GRMZM2G140107	Zm00001d042353	K00696	EC2.4.1.14	sucrose-phosphate synthase-like
100193225	not found	not found	K00696	EC2.4.1.14	not found
100384650	GRMZM2G471083	Zm00001d036749	K00696	EC2.4.1.14	Putative sucrose-phosphate synthase family protein
100384028	GRMZM2G055331	Zm00001d050125	K00696	EC2.4.1.14	putative sucrose-phosphate synthase family protein
103626734	GRMZM2G462613	Zm00001d015570	K00696	EC2.4.1.14	probable sucrose-phosphate synthase 2
100501516	GRMZM2G008507	Zm00001d048979	K00696	EC2.4.1.14	probable sucrose-phosphate synthase 5
541868	GRMZM2G055489	Zm00001d010523	K07024	EC3.1.3.24	sucrose-phosphatase 1
542661	GRMZM2G097641	Zm00001d024821	K07024	EC3.1.3.24	sucrose-phosphatase
103634623	GRMZM2G011240	Zm00001d029087	K00695	EC2.4.1.13	sucrose synthase 4
542365	GRMZM2G089713	Zm00001d045042	K00695	EC2.4.1.13	sucrose synthase
542091	GRMZM2G318780	Zm00001d029091	K00695	EC2.4.1.13	sucrose synthase 2
542247	GRMZM2G152908	Zm00001d047253	K00695	EC2.4.1.13	sucrose synthase 1
100278478	GRMZM2G060583	-	K00695	EC2.4.1.13	sucrose synthase 7
103654087	GRMZM2G045171	Zm00001d051837	K00695	EC2.4.1.13	sucrose synthase 6
103629642	GRMZM2G428518	Zm00001d036608	K01187	EC3.2.1.20	probable alpha-glucosidase Os06g0675700
100191846	GRMZM2G032003	Zm00001d021421	K00963	EC2.7.7.9	UDP-glucose pyrophosphorylase2
100191463	GRMZM6G729818	Zm00001d006309	K00963	EC2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase 1
100382295	GRMZM2G098370	Zm00001d015008	K00963	EC2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase 1
100285928	GRMZM2G325008	Zm00001d021598	K19891	EC3.2.1.39	glucan endo-1,3-beta-glucosidase 3
100191471	GRMZM2G111324	Zm00001d028243	K19891	EC3.2.1.39	putative O-Glycosyl hydrolase superfamily protein
100283770	GRMZM5G824920	Zm00001d048055	K19891	EC3.2.1.39	glucan endo-1,3-beta-glucosidase 3
100282931	GRMZM2G072526	Zm00001d021903	K19892	EC3.2.1.39	glucan endo-1,3-beta-glucosidase 4
103639107	GRMZM2G012140	Zm00001d047399	K19892	EC3.2.1.39	glucan endo-1,3-beta-glucosidase 1
100192598	GRMZM2G113420	Zm00001d006658	K19892	EC3.2.1.39	putative O-Glycosyl hydrolase superfamily protein
103635596	GRMZM2G001288	-	K19892	EC3.2.1.39	glucan endo-1,3-beta-glucosidase 4
103652987	GRMZM2G090469	Zm00001d049359	K19893	EC3.2.1.39	glucan endo-1,3-beta-glucosidase 6
100284665	GRMZM2G097207	Zm00001d015231	K19893	EC3.2.1.39	glucan endo-1,3-beta-glucosidase 6
103648573	GRMZM2G129493	-	K01188	EC3.2.1.21	beta-glucosidase 12
100216811	GRMZM2G069024	Zm00001d043110	K01188	EC3.2.1.21	Beta-glucosidase 11
100502286	GRMZM5G828987	Zm00001d048099	K01188	EC3.2.1.21	Beta-glucosidase 11
100381862	-	Zm00001d012159	K01188	EC3.2.1.21	Beta-glucosidase 42
