Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100285474	GRMZM2G098305	Zm00001d044086	K03111	-	single-stranded DNA-binding protein
100384162	GRMZM2G058954	Zm00001d042479	K03553	-	putative recA DNA recombination family protein
100282426	GRMZM2G016602	Zm00001d033259	K03553	-	protein recA
100191367	GRMZM2G700757	Zm00001d012145	K03553	-	DNA repair protein recA homolog 3 mitochondrial
103642101	GRMZM2G480171	Zm00001d026402	K02335	EC2.7.7.7	DNA polymerase I A, chloroplastic
103641202	GRMZM2G023422	Zm00001d024423	K02335	EC2.7.7.7	DNA polymerase I A, chloroplastic
103627634	GRMZM2G315176	Zm00001d017808	K03655	EC3.6.4.12	ATP-dependent DNA helicase homolog RECG chloroplastic
103653563	GRMZM2G030128	Zm00001d050612	K10866	EC3.6.-.-	DNA repair protein RAD50
100285133	GRMZM2G106056	Zm00001d002154	K10865	-	double-strand break repair protein MRE11
100125648	GRMZM2G309109	Zm00001d049471	K10865	-	Mre11B protein
100501841	GRMZM2G006246	Zm00001d013976	K10867	-	Nijmegen breakage syndrome 1 protein
103651852	GRMZM2G303661	Zm00001d040166	K04728	EC2.7.11.1	serine/threonine-protein kinase ATM
100273997	GRMZM2G044273	Zm00001d017078	K10683	-	uncharacterized LOC100273997
100281664	GRMZM2G052688	Zm00001d003040	K10683	-	ATBRCA1
103630583	GRMZM2G080314	Zm00001d038667	K10683	-	uncharacterized protein
103633141	GRMZM2G107987	Zm00001d021430	K15362	EC3.6.4.12	Fanconi anemia group J protein homolog
103634545	GRMZM2G022945	Zm00001d028863	K10728	-	uncharacterized protein
103646962	GRMZM2G395736	Zm00001d004709	K10728	-	DNA topoisomerase 2-binding protein 1
100216554	GRMZM2G414141	Zm00001d022564	K10728	-	BRCT domain-containing protein
100193132	GRMZM2G047204	Zm00001d036201	K20776	-	hypothetical protein
100282640	GRMZM2G075257	Zm00001d014786	K12173	-	protein BRE
100283593	GRMZM2G096491	Zm00001d038871	K11864	EC3.4.19.-	mov34/MPN/PAD-1 family protein
100501239	GRMZM2G152436	Zm00001d009426	K11864	EC3.4.19.-	uncharacterized LOC100501239
103641455	GRMZM2G134694	Zm00001d024953	K08775	-	uncharacterized protein
100280804	GRMZM2G040069	Zm00001d040389	K10881	-	deleted in split hand/splt foot protein 1
100285717	GRMZM2G036070	Zm00001d008259	K10881	-	hypothetical protein
103643361	-	Zm00001d032425	K07466	-	replication protein A 70 kDa DNA-binding subunit B-like
103649263	-	Zm00001d006642	K07466	-	uncharacterized LOC103649263
103649217	-	Zm00001d006215	K07466	-	uncharacterized LOC103649217
103644320	GRMZM2G006445	Zm00001d034819	K07466	-	uncharacterized LOC103644320
103646196	-	Zm00001d002987	K07466	-	uncharacterized LOC103646196
103650289	-	Zm00001d041253	K07466	-	Helicase
100285427	GRMZM2G076329	-	K07466	-	DNA binding protein
100280528	GRMZM5G825437	Zm00001d039263	K07466	-	OB-fold nucleic acid binding domain containing protein
100272828	GRMZM2G067522	Zm00001d009023	K07466	-	Nucleic acid-binding OB-fold-like protein
100273584	GRMZM2G086934	Zm00001d048086	K07466	-	Replication protein A DNA-binding subunit
103642267	GRMZM2G479967	Zm00001d023382	K07466	-	uncharacterized LOC103642267
100383940	GRMZM2G074835	Zm00001d013761	K07466	-	uncharacterized LOC100383940
100500983	GRMZM2G450935	Zm00001d049377	K07466	-	uncharacterized LOC100500983
100275706	not found	not found	K07466	-	not found
100501330	GRMZM2G045699	Zm00001d032606	K07466	-	uncharacterized LOC100501330
100383373	GRMZM2G115013	Zm00001d052113	K07466	-	Replication protein A 70 kDa DNA-binding subunit A
100275940	GRMZM2G073622	Zm00001d011766	K07466	-	Nucleic acid-binding OB-fold-like protein
100280726	GRMZM2G098714	Zm00001d028210	K07466	-	uncharacterized LOC100280726
100274860	-	-	K07466	-	uncharacterized LOC100274860
103636157	-	Zm00001d011546	K07466	-	uncharacterized LOC103636157
103639798	-	-	K07466	-	uncharacterized LOC103639798
103635486	GRMZM2G438608	-	K07466	-	replication protein A 70 kDa DNA-binding subunit B
103636620	-	Zm00001d012680	K07466	-	uncharacterized LOC103636620
103626324	GRMZM2G010636	Zm00001d014482	K07466	-	replication protein A 70 kDa DNA-binding subunit B
103652430	-	-	K07466	-	uncharacterized LOC103652430
103626664	-	Zm00001d015349	K07466	-	replication factor A protein 1
