Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100191566	GRMZM6G781015	Zm00001d013461	K01047	EC3.1.1.4	Phospholipase A2-alpha
100382466	GRMZM2G087612	Zm00001d034591	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	Triacylglycerol lipase SDP1
103636624	GRMZM2G035421	Zm00001d012687	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	triacylglycerol lipase SDP1
100037804	GRMZM2G102760	Zm00001d013493	K15718	EC1.13.11.58	lipoxygenase
100037803	GRMZM2G109056	Zm00001d033624	K15718	EC1.13.11.58	lipoxygenase
542495	GRMZM2G109130	Zm00001d033623	K15718	EC1.13.11.58	lipoxygenase
541856	GRMZM2G156861	Zm00001d042541	K15718	EC1.13.11.58	lipoxygenase
100037802	-	Zm00001d042540	K15718	EC1.13.11.58	lipoxygenase
100037805	GRMZM2G040095	Zm00001d002000	K15718	EC1.13.11.58	lipoxygenase 6
103642039	GRMZM5G822593	Zm00001d031449	K00454	EC1.13.11.12	probable lipoxygenase 8, chloroplastic
100037809	GRMZM2G015419	Zm00001d053675	K00454	EC1.13.11.12	lipoxygenase10
100037806	GRMZM2G017616	Zm00001d027893	K00454	EC1.13.11.12	lipoxygenase 9
100037808	GRMZM2G104843	Zm00001d003533	K00454	EC1.13.11.12	tassel seed 1
100037810	GRMZM2G009479	Zm00001d015852	K00454	EC1.13.11.12	lipoxygenase11
100037807	GRMZM2G070092	Zm00001d025524	K00454	EC1.13.11.12	lipoxygenase 7
100037829	GRMZM2G106748	Zm00001d041204	K00454	EC1.13.11.12	lipoxygenase
