Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100285200	GRMZM2G127949	Zm00001d042809	K13946	-	auxin transporter-like protein 1
100284071	GRMZM2G149481	Zm00001d028401	K13946	-	Auxin transporter-like protein 3
541998	GRMZM2G129413	Zm00001d030310	K13946	-	auxin import carrier 1
103654551	GRMZM2G045057	Zm00001d053004	K13946	-	auxin transporter-like protein 3
103650054	GRMZM2G074742	Zm00001d040541	K14484	-	auxin-responsive protein IAA4
100192924	GRMZM2G167794	Zm00001d041418	K14484	-	Auxin-responsive protein IAA4
100284262	GRMZM2G159285	Zm00001d033976	K14484	-	uncharacterized LOC100284262
100282670	GRMZM2G000158	Zm00001d000288	K14484	-	uncharacterized LOC100282670
100283620	GRMZM2G057067	Zm00001d043515	K14484	-	IAA6-auxin-responsive Aux/IAA family member
100273821	GRMZM2G031615	Zm00001d049141	K14484	-	AUX/IAA transcription factor
100272577	GRMZM2G079200	Zm00001d036918	K14484	-	IAA23-auxin-responsive Aux/IAA family member
100216870	GRMZM2G366373	Zm00001d033319	K14484	-	uncharacterized LOC100216870
100273242	GRMZM2G142768	Zm00001d051911	K14484	-	AUX/IAA transcription factor
100285207	GRMZM5G825707	-	K14484	-	IAA27 - auxin-responsive Aux/IAA family member
100284259	GRMZM2G138268	Zm00001d041416	K14484	-	IAA30 - auxin-responsive Aux/IAA family member
100283352	GRMZM2G121309	Zm00001d016277	K14484	-	IAA7 - auxin-responsive Aux/IAA family member
100274580	GRMZM2G104176	Zm00001d039513	K14484	-	IAA2-auxin-responsive Aux/IAA family member
100284398	GRMZM5G864847	Zm00001d037691	K14484	-	IAA16 - auxin-responsive Aux/IAA family member
100285214	GRMZM2G059544	Zm00001d049715	K14484	-	IAA25 - auxin-responsive Aux/IAA family member
100284944	-	Zm00001d038980	K14484	-	IAA19 - auxin-responsive Aux/IAA family member
100191581	GRMZM2G147243	Zm00001d037774	K14484	-	IAA17-auxin-responsive Aux/IAA family member
100280600	GRMZM2G115357	Zm00001d018973	K14484	-	IAA24 - auxin-responsive Aux/IAA family member
100283579	GRMZM2G077356	Zm00001d013302	K14484	-	IAA13 - auxin-responsive Aux/IAA family member
100286028	GRMZM2G152796	Zm00001d013071	K14484	-	IAA14 - auxin-responsive Aux/IAA family member
100281448	GRMZM2G030465	Zm00001d018414	K14484	-	IAA9 - auxin-responsive Aux/IAA family member
100279375	GRMZM2G359924	Zm00001d010360	K14484	-	IAA16-auxin-responsive Aux/IAA family member
100280783	GRMZM2G048131	Zm00001d021279	K14484	-	IAA26 - auxin-responsive Aux/IAA family member
100284457	GRMZM2G037368	Zm00001d043878	K14484	-	IAA5 - auxin-responsive Aux/IAA family member
100304074	GRMZM2G573324	Zm00001d009532	K14484	-	IAA19 - auxin-responsive Aux/IAA family member
100193444	GRMZM2G004696	Zm00001d039624	K14484	-	IAA15-auxin-responsive Aux/IAA family member
100272504	GRMZM2G074427	Zm00001d038784	K14484	-	uncharacterized LOC100272504
