Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100191566	GRMZM6G781015	Zm00001d013461	K01047	EC3.1.1.4	Phospholipase A2-alpha
100382466	GRMZM2G087612	Zm00001d034591	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	Triacylglycerol lipase SDP1
103636624	GRMZM2G035421	Zm00001d012687	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	triacylglycerol lipase SDP1
100191300	GRMZM2G084863	-	K05309	EC5.3.99.3	uncharacterized LOC100191300
103628909	GRMZM2G529822	Zm00001d018463	K01254	EC3.3.2.6	leukotriene A-4 hydrolase homolog
103651524	-	Zm00001d044280	K01254	EC3.3.2.6	leukotriene A-4 hydrolase homolog
100382637	GRMZM2G155580	-	K01254	EC3.3.2.6	uncharacterized LOC100382637
109944380	-	Zm00001d006252	K01254	EC3.3.2.6	leukotriene A-4 hydrolase homolog
109944381	-	Zm00001d006253	K01254	EC3.3.2.6	leukotriene A-4 hydrolase homolog
103627377	-	Zm00001d017093	K01254	EC3.3.2.6	leukotriene A-4 hydrolase homolog
100281180	GRMZM2G065073	Zm00001d003446	K18592	EC3.4.19.14 3.4.19.13 2.3.2.2	gamma-glutamyltranspeptidase 1
103634830	GRMZM2G139600	Zm00001d008628	K18592	EC3.4.19.14 3.4.19.13 2.3.2.2	gamma-glutamyltranspeptidase 3
100283257	GRMZM2G329144	Zm00001d047448	K00432	EC1.11.1.9	Glutathione peroxidase
541968	GRMZM2G135893	Zm00001d051392	K00432	EC1.11.1.9	GP protein
103634626	GRMZM2G013299	Zm00001d029089	K00432	EC1.11.1.9	probable phospholipid hydroperoxide glutathione peroxidase 6, mitochondrial
100273297	GRMZM2G144153	Zm00001d002704	K00432	EC1.11.1.9	putative glutathione peroxidase
100280060	GRMZM5G884600	Zm00001d026154	K00432	EC1.11.1.9	glutathione peroxidase
100272844	GRMZM2G012479	Zm00001d037079	K00432	EC1.11.1.9	Glutathione peroxidase
