Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
845242	-	Zm00001d028360	K14218	-	tRNA
845243	-	Zm00001d028360	K14218	-	tRNA
845267	-	Zm00001d028360	K14219	-	tRNA
845266	-	Zm00001d028360	K14219	-	tRNA
845268	-	Zm00001d028360	K14219	-	tRNA
845262	-	Zm00001d028360	K14220	-	tRNA
845263	-	Zm00001d028360	K14220	-	tRNA
845245	-	Zm00001d028360	K14221	-	tRNA
845244	-	Zm00001d028360	K14222	-	tRNA
845265	-	Zm00001d028360	K14223	-	tRNA
845246	-	Zm00001d028360	K14224	-	tRNA
845249	-	Zm00001d028360	K14225	-	tRNA
845248	-	Zm00001d028360	K14225	-	tRNA
845250	-	Zm00001d028360	K14226	-	tRNA
845251	-	Zm00001d028360	K14226	-	tRNA
845252	-	Zm00001d028360	K14227	-	tRNA
845254	-	Zm00001d028360	K14227	-	tRNA
845258	-	Zm00001d028360	K14228	-	tRNA
845257	-	Zm00001d028360	K14228	-	tRNA
845259	-	Zm00001d028360	K14228	-	tRNA
845260	-	Zm00001d028360	K14228	-	tRNA
845256	-	Zm00001d028360	K14229	-	tRNA
845261	-	Zm00001d028360	K14230	-	tRNA
845253	-	Zm00001d028360	K14230	-	tRNA
845255	-	Zm00001d028360	K14230	-	tRNA
845280	-	Zm00001d028360	K14230	-	tRNA
845247	-	Zm00001d028360	K14231	-	tRNA
845264	-	Zm00001d028360	K14232	-	tRNA
845271	-	Zm00001d028360	K14233	-	tRNA
845270	-	Zm00001d028360	K14233	-	tRNA
845269	-	Zm00001d028360	K14233	-	tRNA
845272	-	Zm00001d028360	K14234	-	tRNA
845274	-	Zm00001d028360	K14234	-	tRNA
845278	-	Zm00001d028360	K14235	-	tRNA
845279	-	Zm00001d028360	K14236	-	tRNA
845275	-	Zm00001d028360	K14237	-	tRNA
845277	-	Zm00001d028360	K14237	-	tRNA
845276	-	Zm00001d028360	K14237	-	tRNA
100281059	GRMZM2G057491	Zm00001d048372	K01885	EC6.1.1.17	glutamyl-tRNA synthetase, cytoplasmic
100383787	GRMZM5G891373	Zm00001d015037	K01885	EC6.1.1.17	Glutamate--tRNA ligase chloroplastic/mitochondrial
100383320	GRMZM2G046932	Zm00001d027612	K01885	EC6.1.1.17	Glutamate--tRNA ligase cytoplasmic
103654929	-	Zm00001d053901	K01885	EC6.1.1.17	glutamate--tRNA ligase, chloroplastic/mitochondrial-like
100280064	GRMZM2G022192	Zm00001d002104	K02433	EC6.3.5.7 6.3.5.6	Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
109942950	-	-	K02433	EC6.3.5.7 6.3.5.6	glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial-like
