Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100384780	GRMZM2G045970	Zm00001d005035	K00967	EC2.7.7.14	Ethanolamine-phosphate cytidylyltransferase
103654297	GRMZM2G103281	Zm00001d052378	K00967	EC2.7.7.14	ethanolamine-phosphate cytidylyltransferase
109942973	GRMZM2G155357	Zm00001d024343	K00967	EC2.7.7.14	ethanolamine-phosphate cytidylyltransferase-like
100285552	GRMZM2G466281	Zm00001d015029	K00993	EC2.7.8.1	ethanolaminephosphotransferase
103625689	GRMZM2G701058	Zm00001d037115	K00993	EC2.7.8.1	choline/ethanolaminephosphotransferase 1
103625966	-	Zm00001d013483	K00993	EC2.7.8.1	choline/ethanolaminephosphotransferase 2-like
100191152	GRMZM2G085926	Zm00001d015399	K00968	EC2.7.7.15	Choline-phosphate cytidylyltransferase 2
100283945	GRMZM2G132898	Zm00001d030131	K00968	EC2.7.7.15	choline-phosphate cytidylyltransferase B
103641255	GRMZM2G171229	Zm00001d024528	K00968	EC2.7.7.15	choline-phosphate cytidylyltransferase 2
100273724	GRMZM2G059445	Zm00001d049505	K00968	EC2.7.7.15	uncharacterized LOC100273724
