Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100384255	GRMZM2G021378	Zm00001d041716	K08486	-	Syntaxin-132
100283626	-	Zm00001d033919	K08486	-	syntaxin-related protein KNOLLE
100284409	GRMZM2G414540	-	K08486	-	syntaxin 121
100283000	GRMZM2G330772	Zm00001d007902	K08486	-	syntaxin 132
100285646	GRMZM2G044527	Zm00001d018867	K08486	-	syntaxin 132
103633246	GRMZM2G357636	-	K08486	-	putative syntaxin-131
103654811	GRMZM2G411561	Zm00001d053607	K08486	-	syntaxin-124
103625904	GRMZM2G100478	Zm00001d013323	K08486	-	syntaxin-related protein KNOLLE
103638675	GRMZM2G095441	Zm00001d046482	K08486	-	syntaxin-124
103629800	GRMZM2G416733	Zm00001d036931	K08486	-	syntaxin-124
100191311	GRMZM2G162544	Zm00001d013996	K08489	-	Syntaxin-41
100192536	GRMZM2G051327	Zm00001d039404	K08489	-	Syntaxin 43
100283387	GRMZM2G092704	Zm00001d008758	K08490	-	syntaxin 32
100192511	GRMZM2G083518	Zm00001d039614	K08490	-	Syntaxin 32
100193453	GRMZM2G003124	Zm00001d026122	K08492	-	Syntaxin-81
100280225	GRMZM2G040902	Zm00001d025915	K08492	-	Syntaxin 81
100280807	GRMZM2G111611	Zm00001d043700	K08493	-	vesicle transport v-SNARE 13
100192626	GRMZM5G894156	Zm00001d011688	K08493	-	Vesicle transport v-SNARE 12
100191695	GRMZM2G010836	Zm00001d011179	K08493	-	vesicle transport v-SNARE 13
100284783	GRMZM2G157026	Zm00001d015102	K08495	-	golgi SNARE 12 protein
100284712	GRMZM5G837058	Zm00001d020485	K08495	-	golgi SNARE 12 protein
100282420	GRMZM2G059106	Zm00001d005751	K08495	-	golgi SNARE 12 protein
100283881	GRMZM2G436429	Zm00001d033488	K08496	-	Membrin-11
100283594	GRMZM2G300841	Zm00001d016077	K08497	-	Sec20 family protein
100284137	GRMZM2G139744	Zm00001d033058	K08497	-	sec20 family protein
100193337	-	Zm00001d002148	K08501	-	Syntaxin-51
100217094	GRMZM2G115775	Zm00001d050146	K08501	-	SNARE domain containing protein
100284212	GRMZM2G101571	Zm00001d018507	K08504	-	uncharacterized LOC100284212
100285054	-	Zm00001d031883	K08504	-	BET1
100276126	GRMZM2G063420	Zm00001d021913	K08505	-	Bet1-like protein
100283631	GRMZM2G057251	Zm00001d038931	K08506	-	uncharacterized LOC100283631
109940965	-	-	K08506	-	syntaxin-72-like
109939152	-	-	K08506	-	syntaxin-71-like
100282041	GRMZM2G046244	Zm00001d017772	K08507	-	cation cation antiporter
100285634	GRMZM2G436319	Zm00001d031641	K08507	-	cation cation antiporter
103641011	GRMZM2G423472	-	K08515	-	vesicle-associated membrane protein 721
100193419	GRMZM5G846196	Zm00001d037483	K08515	-	uncharacterized LOC100193419
100272623	GRMZM2G027019	Zm00001d018408	K08515	-	putative vesicle-associated membrane protein family protein
100283494	GRMZM2G149843	Zm00001d052756	K08515	-	vesicle-associated membrane protein 714
100284621	GRMZM2G178244	Zm00001d042729	K08516	-	VAMP-like protein YKT62
100282605	GRMZM2G387076	Zm00001d012275	K08516	-	VAMP-like protein YKT62
100273772	GRMZM2G168519	Zm00001d011811	K08516	-	uncharacterized LOC100273772
100275258	-	-	K08516	-	uncharacterized LOC100275258
103625893	-	-	K08516	-	VAMP-like protein YKT61
103644161	GRMZM2G120596	Zm00001d034406	K08517	-	25.3 kDa vesicle transport protein
100272807	GRMZM2G011636	Zm00001d039278	K08517	-	25.3 kDa vesicle transport protein
