Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100281180	GRMZM2G065073	Zm00001d003446	K18592	EC3.4.19.14 3.4.19.13 2.3.2.2	gamma-glutamyltranspeptidase 1
103634830	GRMZM2G139600	Zm00001d008628	K18592	EC3.4.19.14 3.4.19.13 2.3.2.2	gamma-glutamyltranspeptidase 3
103637109	GRMZM2G045090	Zm00001d029652	K01469	EC3.5.2.9	5-oxoprolinase
542026	GRMZM2G111579	Zm00001d035445	K01919	EC6.3.2.2	gamma-glutamylcysteine synthetase 1
100381846	GRMZM2G020096	Zm00001d010950	K01919	EC6.3.2.2	Glutamate--cysteine ligase chloroplastic
100273590	GRMZM2G379252	Zm00001d007661	K21456	EC6.3.2.3	Glutathione synthetase chloroplastic
542055	GRMZM2G155974	Zm00001d041710	K21456	EC6.3.2.3	uncharacterized LOC542055
109939220	-	-	K21456	EC6.3.2.3	glutathione synthetase, chloroplastic-like
100381923	GRMZM2G178958	Zm00001d018370	K01255	EC3.4.11.1	uncharacterized LOC100381923
103627183	GRMZM2G043893	Zm00001d016551	K01255	EC3.4.11.1	leucine aminopeptidase 2, chloroplastic-like
103637012	-	-	K01255	EC3.4.11.1	leucine aminopeptidase 2, chloroplastic-like
100280242	GRMZM2G389233	Zm00001d031891	K01256	EC3.4.11.2	uncharacterized LOC100280242
103634379	-	Zm00001d022051	K01256	EC3.4.11.2	puromycin-sensitive aminopeptidase
541850	GRMZM2G025190	Zm00001d029699	K00799	EC2.5.1.18	glutathione transferase42
103637303	GRMZM2G054653	-	K00799	EC2.5.1.18	probable glutathione S-transferase GSTU6
103637314	GRMZM2G302373	-	K00799	EC2.5.1.18	probable glutathione S-transferase GSTU6
100281225	GRMZM2G043291	-	K00799	EC2.5.1.18	IN2-1 protein
541834	GRMZM2G335618	Zm00001d036951	K00799	EC2.5.1.18	glutathione transferase19
542734	GRMZM2G308687	Zm00001d034356	K00799	EC2.5.1.18	glutathione transferase 5
541839	GRMZM2G363540	Zm00001d049657	K00799	EC2.5.1.18	glutathione S-transferase GST 26
103645629	GRMZM2G496350	Zm00001d034148	K00799	EC2.5.1.18	glutathione S-transferase T1-like
541841	GRMZM2G044383	-	K00799	EC2.5.1.18	glutathione transferase30
100282747	GRMZM2G043291	-	K00799	EC2.5.1.18	uncharacterized LOC100282747
100192043	GRMZM2G480439	Zm00001d029703	K00799	EC2.5.1.18	glutathione S-transferase GSTU6
542740	GRMZM2G156877	Zm00001d043344	K00799	EC2.5.1.18	glutathione transferase 8
100216831	GRMZM2G042040	Zm00001d033707	K00799	EC2.5.1.18	Microsomal glutathione s-transferase
542633	GRMZM2G127789	Zm00001d042095	K00799	EC2.5.1.18	uncharacterized LOC542633
100285763	GRMZM2G077183	Zm00001d034937	K00799	EC2.5.1.18	glutathione S-transferase theta-1
541990	GRMZM2G146246	Zm00001d042216	K00799	EC2.5.1.18	Glutathione transferase III(b)
541845	GRMZM2G416632	-	K00799	EC2.5.1.18	glutathione transferase23
542587	GRMZM2G028556	Zm00001d042104	K00799	EC2.5.1.18	glutathione transferase 7
103650740	GRMZM2G052625	Zm00001d042098	K00799	EC2.5.1.18	probable glutathione S-transferase
541840	GRMZM2G146475	Zm00001d042102	K00799	EC2.5.1.18	glutathione transferase28
541828	GRMZM2G096153	Zm00001d027542	K00799	EC2.5.1.18	glutathione transferase10
542632	GRMZM2G077206	Zm00001d011154	K00799	EC2.5.1.18	glutathione transferase27
542388	GRMZM2G042639	Zm00001d028693	K00799	EC2.5.1.18	safener induced 1
541831	GRMZM2G126781	Zm00001d048353	K00799	EC2.5.1.18	glutathione transferase13
100282090	GRMZM2G162486	Zm00001d047765	K00799	EC2.5.1.18	IN2-1 protein
100502255	GRMZM2G016241	-	K00799	EC2.5.1.18	bronze 2
542366	GRMZM2G116273	Zm00001d012675	K00799	EC2.5.1.18	glutathione-S-transferase 1
542311	GRMZM2G132093	Zm00001d024839	K00799	EC2.5.1.18	glutathione S-transferase 2
541832	GRMZM2G175134	Zm00001d029801	K00799	EC2.5.1.18	glutathione transferase14
542491	GRMZM2G161891	Zm00001d048559	K00799	EC2.5.1.18	glutathione transferase35
541836	GRMZM2G428168	Zm00001d042096	K00799	EC2.5.1.18	glutathione S-transferase GST 21
