Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
103639495	GRMZM2G382557	-	K01051	EC3.1.1.11	putative pectinesterase 63
103650113	GRMZM2G119864	Zm00001d040649	K01051	EC3.1.1.11	pectinesterase-like
100191701	GRMZM2G017555	Zm00001d008334	K01051	EC3.1.1.11	pectinesterase
100280285	GRMZM2G136106	Zm00001d040650	K01051	EC3.1.1.11	pectinesterase
100284984	GRMZM2G019411	Zm00001d032992	K01051	EC3.1.1.11	pectinesterase-1
100281178	GRMZM2G175499	Zm00001d050082	K01051	EC3.1.1.11	pectinesterase PPE8B
100381490	GRMZM2G177940	Zm00001d043509	K01051	EC3.1.1.11	pectinesterase
100284955	GRMZM2G112984	-	K01051	EC3.1.1.11	pectinesterase-1
100192787	-	Zm00001d016245	K01051	EC3.1.1.11	uncharacterized LOC100192787
103645866	GRMZM2G352359	-	K01051	EC3.1.1.11	pectinesterase
103633554	GRMZM2G025182	Zm00001d022460	K01051	EC3.1.1.11	pectinesterase
103633411	GRMZM2G037411	Zm00001d022104	K01051	EC3.1.1.11	pectinesterase QRT1
103635516	GRMZM2G128682	Zm00001d009899	K01051	EC3.1.1.11	pectinesterase
103636664	GRMZM2G120779	Zm00001d012766	K01051	EC3.1.1.11	probable pectinesterase 53
103655070	-	-	K01051	EC3.1.1.11	putative pectinesterase/pectinesterase inhibitor 38
103655079	-	-	K01051	EC3.1.1.11	putative pectinesterase/pectinesterase inhibitor 38
103655081	-	-	K01051	EC3.1.1.11	putative pectinesterase/pectinesterase inhibitor 38
103627040	-	-	K01051	EC3.1.1.11	probable pectinesterase 56
103640441	-	Zm00001d048322	K01051	EC3.1.1.11	pectinesterase 31
103635870	GRMZM2G071339	Zm00001d010793	K01051	EC3.1.1.11	probable pectinesterase 53
103636111	GRMZM2G070913	Zm00001d011442	K01051	EC3.1.1.11	putative pectinesterase 11
103630641	GRMZM2G043943	Zm00001d038794	K01051	EC3.1.1.11	probable pectinesterase 53
103655074	-	-	K01051	EC3.1.1.11	putative pectinesterase/pectinesterase inhibitor 38
107648854	GRMZM2G321870	Zm00001d028819	K01051	EC3.1.1.11	putative pectinesterase/pectinesterase inhibitor 58
103655089	-	-	K01051	EC3.1.1.11	putative pectinesterase/pectinesterase inhibitor 38
109945664	-	-	K01051	EC3.1.1.11	putative pectinesterase/pectinesterase inhibitor 38
109945668	-	-	K01051	EC3.1.1.11	putative pectinesterase/pectinesterase inhibitor 38
103627042	-	-	K01051	EC3.1.1.11	putative pectinesterase 63
103627044	-	-	K01051	EC3.1.1.11	putative pectinesterase 63
100283618	GRMZM2G005562	Zm00001d015328	K01728	EC4.2.2.2	uncharacterized LOC100283618
100273705	GRMZM2G412207	Zm00001d025067	K01728	EC4.2.2.2	uncharacterized LOC100273705
100281581	GRMZM2G472060	-	K01728	EC4.2.2.2	pectate lyase 12
100284356	GRMZM2G129635	Zm00001d046389	K01728	EC4.2.2.2	pectate lyase
100281162	GRMZM2G131912	-	K01728	EC4.2.2.2	pectate lyase 8
100502180	-	Zm00001d043222	K01728	EC4.2.2.2	uncharacterized LOC100502180
100284055	GRMZM2G364349	Zm00001d036158	K01728	EC4.2.2.2	putative pectate lyase 3
103636583	GRMZM2G139396	Zm00001d012595	K01728	EC4.2.2.2	pectate lyase 1
542245	GRMZM2G080056	Zm00001d053597	K01728	EC4.2.2.2	male gametophyte-specific 2
103652411	GRMZM2G126077	Zm00001d042946	K01728	EC4.2.2.2	putative pectate lyase 21
107275230	GRMZM2G323418	Zm00001d000216	K01728	EC4.2.2.2	uncharacterized LOC107275230
109939990	-	Zm00001d017416	K01728	EC4.2.2.2	putative pectate lyase 21
103644217	GRMZM2G092746	Zm00001d034551	K01184	EC3.2.1.15	polygalacturonase
100273291	GRMZM2G026855	Zm00001d042556	K01184	EC3.2.1.15	putative alcohol dehydrogenase superfamily protein
732772	GRMZM2G160526	Zm00001d036816	K01213	EC3.2.1.67	Zea m 13 allergen
542387	GRMZM2G418644	-	K01213	EC3.2.1.67	exopolygalacturonase 1
