Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100282823	GRMZM2G336908	Zm00001d010535	K14652	EC3.5.4.25 4.1.99.12	riboflavin biosynthesis protein ribAB
100304324	GRMZM2G105466	Zm00001d016902	K14652	EC3.5.4.25 4.1.99.12	Bifunctional riboflavin biosynthesis protein RIBA 1 chloroplastic
100383821	GRMZM2G156803	Zm00001d050844	K14652	EC3.5.4.25 4.1.99.12	Bifunctional riboflavin biosynthesis protein RIBA 1 chloroplastic
100191772	GRMZM2G320099	Zm00001d027367	K11752	EC1.1.1.193 3.5.4.26	riboflavin biosynthesis protein ribD
101202729	GRMZM2G090068	Zm00001d016475	K11752	EC1.1.1.193 3.5.4.26	5-amino-6-ribosylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate reductase
100283746	GRMZM2G117609	Zm00001d049153	K20860	EC3.1.3.104 3.1.3.102	Catalytic/ hydrolase
100192579	GRMZM2G033219	Zm00001d002034	K00794	EC2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase
100283301	GRMZM2G143480	Zm00001d026476	K00794	EC2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase
100284485	GRMZM2G097820	Zm00001d023836	K00793	EC2.5.1.9	riboflavin synthase alpha chain
100282978	GRMZM2G009196	Zm00001d023863	K00793	EC2.5.1.9	Riboflavin synthase alpha chain
100280513	GRMZM2G027115	Zm00001d037045	K20884	EC3.1.3.102 2.7.1.26	haloacid dehalogenase-like hydrolase domain-containing protein 1A
100282899	GRMZM2G141584	Zm00001d053094	K14379	EC3.1.3.2	tartrate-resistant acid phosphatase type 5
100272649	GRMZM2G152477	Zm00001d028368	K14379	EC3.1.3.2	Purple acid phosphatase 1
103646587	-	Zm00001d003990	K14379	EC3.1.3.2	purple acid phosphatase 3-like
100279214	GRMZM2G109071	Zm00001d053099	K14379	EC3.1.3.2	uncharacterized LOC100279214
100284727	GRMZM2G152447	Zm00001d028367	K14379	EC3.1.3.2	uncharacterized LOC100284727
103649962	GRMZM2G028010	Zm00001d040308	K00953	EC2.7.7.2	probable FAD synthase
103651899	GRMZM2G149609	Zm00001d040380	K00953	EC2.7.7.2	probable FAD synthase
100192798	GRMZM2G033634	Zm00001d021420	K18453	EC3.6.1.18 3.6.1.13	nudix hydrolase 23
100272585	GRMZM5G819999	Zm00001d006310	K18453	EC3.6.1.18 3.6.1.13	Nudix hydrolase 23 chloroplastic
