Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
103635048	GRMZM5G831486	Zm00001d029209	K00889	EC2.7.1.68	phosphatidylinositol 4-phosphate 5-kinase 6
103635065	GRMZM2G116010	Zm00001d029211	K00889	EC2.7.1.68	phosphatidylinositol 4-phosphate 5-kinase 4
103643394	GRMZM2G374973	Zm00001d032539	K00889	EC2.7.1.68	phosphatidylinositol 4-phosphate 5-kinase 9
103643864	GRMZM2G002499	-	K00889	EC2.7.1.68	phosphatidylinositol 4-phosphate 5-kinase 1
103643872	GRMZM2G062045	Zm00001d033670	K00889	EC2.7.1.68	phosphatidylinositol 4-phosphate 5-kinase 2
103647104	GRMZM2G344857	Zm00001d004955	K00889	EC2.7.1.68	phosphatidylinositol 4-phosphate 5-kinase 6
100281652	GRMZM2G076392	Zm00001d014911	K00889	EC2.7.1.68	Phosphatidylinositol-4-phosphate 5-kinase 9
100216938	GRMZM2G157147	Zm00001d013469	K00889	EC2.7.1.68	uncharacterized LOC100216938
100381628	GRMZM2G036113	Zm00001d022391	K00889	EC2.7.1.68	Phosphatidylinositol 4-phosphate 5-kinase 6
100384635	GRMZM2G033273	Zm00001d047457	K00889	EC2.7.1.68	Phosphatidylinositol 4-phosphate 5-kinase 6
100383415	GRMZM2G073591	Zm00001d028512	K00889	EC2.7.1.68	Phosphatidylinositol 4-phosphate 5-kinase 2
100304265	GRMZM2G163826	Zm00001d007082	K00889	EC2.7.1.68	Phosphatidylinositol 4-phosphate 5-kinase 6
103626132	GRMZM2G050309	Zm00001d013920	K00889	EC2.7.1.68	phosphatidylinositol 4-phosphate 5-kinase 9
103630917	GRMZM2G312438	Zm00001d027386	K01115	EC3.1.4.4	phospholipase D beta 1
103647321	GRMZM2G145944	Zm00001d005484	K01115	EC3.1.4.4	phospholipase D delta
103647629	GRMZM2G108912	Zm00001d006257	K01115	EC3.1.4.4	phospholipase D delta
103647630	GRMZM2G078114	-	K01115	EC3.1.4.4	phospholipase D delta
103647433	GRMZM2G159125	-	K01115	EC3.1.4.4	phospholipase D alpha 1-like
542702	GRMZM2G054559	Zm00001d039670	K01115	EC3.1.4.4	phospholipase D
100279815	GRMZM2G442551	Zm00001d046508	K01115	EC3.1.4.4	phospholipase D family protein
100217111	GRMZM2G140811	Zm00001d022594	K01115	EC3.1.4.4	phospholipase D family protein
100381855	-	Zm00001d050470	K01115	EC3.1.4.4	uncharacterized LOC100381855
100280155	GRMZM2G061969	Zm00001d008727	K01115	EC3.1.4.4	phospholipase D family protein
103655574	-	-	K01115	EC3.1.4.4	phospholipase D alpha 1-like
103626543	GRMZM5G865943	Zm00001d015033	K01115	EC3.1.4.4	phospholipase D delta
103626841	-	Zm00001d015818	K01115	EC3.1.4.4	phospholipase D beta 1-like
103630236	GRMZM2G066485	Zm00001d037946	K01115	EC3.1.4.4	phospholipase D zeta 1
103630082	GRMZM2G043340	Zm00001d037643	K01115	EC3.1.4.4	phospholipase D alpha 1
100501678	GRMZM2G133943	Zm00001d029684	K01115	EC3.1.4.4	phospholipase D family protein
103643299	GRMZM2G485898	Zm00001d032256	K01528	EC3.6.5.5	dynamin-2A
100286124	GRMZM2G157462	Zm00001d037279	K01528	EC3.6.5.5	dynamin-2A
103637796	GRMZM5G811223	Zm00001d044757	K01528	EC3.6.5.5	dynamin-2B
103627697	GRMZM2G163325	Zm00001d017979	K01528	EC3.6.5.5	dynamin-2A
103644562	-	-	K04646	-	clathrin heavy chain 1-like
100193501	GRMZM5G804382	Zm00001d005090	K04646	-	clathrin heavy chain 2
103651246	GRMZM2G311328	Zm00001d043584	K04646	-	clathrin heavy chain 1-like
103636553	-	Zm00001d012509	K04646	-	clathrin heavy chain 1
103635525	GRMZM2G062042	Zm00001d009915	K04646	-	clathrin heavy chain 1
103652644	GRMZM5G822591	Zm00001d044614	K04646	-	clathrin heavy chain 1
103626769	-	Zm00001d015676	K04646	-	clathrin heavy chain 1-like
103654268	-	Zm00001d052308	K04646	-	clathrin heavy chain 1
103627944	GRMZM2G325285	Zm00001d012897	K04646	-	clathrin heavy chain 1
103640647	GRMZM2G057576	Zm00001d023218	K04646	-	clathrin heavy chain 1
103632970	GRMZM2G111355	-	K04646	-	clathrin heavy chain 1
109939631	-	-	K04646	-	clathrin heavy chain 1-like
100280063	GRMZM2G137236	Zm00001d027333	K11824	-	AP-2 complex subunit alpha-2
100384187	GRMZM2G092741	Zm00001d048511	K11824	-	uncharacterized LOC100384187
100283476	GRMZM2G331032	Zm00001d017675	K11826	-	AP-2 complex subunit mu
100281988	-	-	K11827	-	clathrin coat assembly protein AP17
103650611	GRMZM2G052713	Zm00001d041778	K11827	-	AP-2 complex subunit sigma-like
100501876	GRMZM2G125728	Zm00001d002440	K12471	-	Clathrin interactor EPSIN 1
103654150	GRMZM2G178398	Zm00001d051980	K12471	-	clathrin interactor EPSIN 2
100277273	GRMZM2G115730	Zm00001d031848	K12471	-	ENTH/VHS family protein
103653240	GRMZM2G390475	Zm00001d049880	K12471	-	ENTH domain-containing protein C794.11c
107522036	GRMZM2G036120	Zm00001d012418	K12471	-	ENTH/VHS family protein
541647	GRMZM2G300135	Zm00001d014794	K19366	-	physical impedance induced protein 2
100191434	GRMZM2G081175	Zm00001d047951	K19366	-	Senescence/dehydration-associated protein-related
100501539	GRMZM2G080439	Zm00001d006011	K10591	EC2.3.2.26	E3 ubiquitin-protein ligase UPL5
100279774	GRMZM2G181378	Zm00001d020911	K10591	EC2.3.2.26	uncharacterized LOC100279774
103654152	GRMZM2G108284	Zm00001d051990	K05747	-	uncharacterized LOC103654152
100282667	GRMZM2G178801	Zm00001d051913	K05757	-	actin-related protein 2/3 complex subunit 1B
100384689	GRMZM2G056419	Zm00001d018484	K05757	-	Actin-related protein 2/3 complex subunit 1A
100282664	GRMZM2G414496	Zm00001d007806	K05758	-	Actin-related protein 2/3 complex subunit 2A
100216873	GRMZM2G015972	Zm00001d016203	K05756	-	actin protein 2/3 complex subunit 3
103651116	GRMZM2G009768	Zm00001d016207	K05756	-	actin-related protein 2/3 complex subunit 3
103627019	GRMZM2G134402	Zm00001d000366	K05756	-	actin-related protein 2/3 complex subunit 3-like
103627016	GRMZM2G118786	-	K05756	-	actin-related protein 2/3 complex subunit 3
103628540	GRMZM2G009768	Zm00001d000364	K05756	-	actin-related protein 2/3 complex subunit 3
103632067	-	Zm00001d019042	K05756	-	actin-related protein 2/3 complex subunit 3
103627023	GRMZM2G387576	Zm00001d016208	K05756	-	actin-related protein 2/3 complex subunit 3-like
100286207	GRMZM2G112015	Zm00001d012854	K05755	-	uncharacterized LOC100286207
100383074	GRMZM2G108976	Zm00001d053123	K05754	-	actin-related protein 2/3 complex subunit 5A
103634464	GRMZM2G145275	Zm00001d028639	K03283	-	heat shock cognate 70 kDa protein
103639924	GRMZM2G056039	Zm00001d030725	K03283	-	probable mediator of RNA polymerase II transcription subunit 37c
100501536	GRMZM2G310431	Zm00001d012420	K03283	-	heat shock protein 1
103650526	GRMZM2G340251	Zm00001d041550	K03283	-	probable mediator of RNA polymerase II transcription subunit 37c
103651028	-	Zm00001d042922	K03283	-	heat shock 70 kDa protein-like
100281806	GRMZM2G428391	Zm00001d028630	K03283	-	Heat shock cognate 70 kDa protein 2
100277908	GRMZM2G066902	-	K03283	-	uncharacterized LOC100277908
100272911	GRMZM2G366532	Zm00001d047799	K03283	-	Heat shock 70 kDa protein 5
103652717	GRMZM2G106429	Zm00001d048687	K03283	-	heat shock cognate 70 kDa protein 2
103635762	GRMZM5G802801	Zm00001d010529	K03283	-	probable mediator of RNA polymerase II transcription subunit 37c
103629967	-	Zm00001d037304	K03283	-	heat shock 70 kDa protein 18-like
103625973	GRMZM2G111475	Zm00001d013507	K03283	-	stromal 70 kDa heat shock-related protein, chloroplastic
100280354	GRMZM2G079668	Zm00001d033591	K03283	-	uncharacterized LOC100280354
100286168	GRMZM2G001500	Zm00001d023802	K03283	-	stromal 70 kDa heat shock-related protein
103650436	-	Zm00001d041119	K03283	-	stromal 70 kDa heat shock-related protein, chloroplastic-like
100285122	GRMZM2G010136	Zm00001d007146	K10364	-	F-actin capping protein alpha subunit
100273564	GRMZM2G174246	Zm00001d022465	K10364	-	F-actin-capping protein subunit alpha
100193381	GRMZM2G097426	Zm00001d029343	K10365	-	uncharacterized LOC100193381
100281359	GRMZM2G068489	Zm00001d053371	K18467	-	vacuolar protein sorting 29
100192764	GRMZM2G109315	Zm00001d016049	K18467	-	uncharacterized LOC100192764
100282332	GRMZM2G136563	Zm00001d023738	K18466	-	vacuolar protein sorting homolog26
100193449	GRMZM2G121948	Zm00001d007296	K18466	-	vacuolar protein sorting 26
100279276	GRMZM5G844195	Zm00001d013059	K18468	-	Vacuolar protein sorting-associated protein 35B
100285267	GRMZM5G825524	Zm00001d034492	K18468	-	vacuolar protein sorting 35
100283490	GRMZM2G075690	Zm00001d009205	K11866	EC3.4.19.12	mov34/MPN/PAD-1 family protein
100284313	GRMZM2G173119	Zm00001d009324	K11866	EC3.4.19.12	mov34/MPN/PAD-1 family protein
103650155	GRMZM5G835530	Zm00001d040760	K11866	EC3.4.19.12	AMSH-like ubiquitin thioesterase 3
100191225	GRMZM2G013625	Zm00001d011512	K11866	EC3.4.19.12	AMSH-like ubiquitin thioesterase 2
100283666	GRMZM2G058366	-	K07897	-	ras-related protein Rab7
103649123	-	-	K07897	-	ras-related protein Rab7-like
100383121	GRMZM2G044368	Zm00001d038709	K07897	-	uncharacterized LOC100383121
100272622	GRMZM5G811797	Zm00001d010733	K07897	-	Ras-related protein RABG3f
100193973	GRMZM2G179215	Zm00001d011717	K07897	-	uncharacterized LOC100193973
103642472	-	Zm00001d024267	K07897	-	ras-related protein Rab7-like
103630662	GRMZM2G090034	Zm00001d038842	K07897	-	ras-related protein Rab7
109940504	GRMZM2G139796	Zm00001d036915	K07897	-	ras-related protein Rab7-like
100304271	GRMZM2G147579	Zm00001d018567	K12183	-	Protein ELC-like
100275829	GRMZM2G109582	Zm00001d023803	K12183	-	uncharacterized LOC100275829
100284642	GRMZM5G809184	Zm00001d012618	K12184	-	VPS28-like protein
103651140	GRMZM2G135054	Zm00001d043269	K12184	-	vacuolar protein sorting-associated protein 28 homolog 1
100284677	-	-	K12185	-	uncharacterized LOC100284677
100272263	-	Zm00001d048239	K12185	-	vacuolar protein-sorting-associated protein 37 homolog 1
100216977	GRMZM2G026311	Zm00001d006183	K12188	-	Vacuolar protein sorting-associated protein 22 homolog 1
100191871	GRMZM2G148586	Zm00001d012536	K12190	-	uncharacterized LOC100191871
103651086	GRMZM2G117022	Zm00001d043112	K12190	-	vacuolar protein sorting-associated protein 36
100283903	GRMZM5G822563	Zm00001d043997	K12189	-	vacuolar protein sorting protein 25
103636133	-	Zm00001d011501	K12189	-	vacuolar protein sorting-associated protein 25-like
100216677	GRMZM2G122983	Zm00001d050978	K12195	-	Vacuolar protein sorting-associated protein 20 homolog 2
100272755	GRMZM2G101274	Zm00001d017100	K12195	-	uncharacterized LOC100272755
100191382	-	Zm00001d044480	K12194	-	Vacuolar protein sorting-associated protein 32 homolog 1
100281033	-	Zm00001d034532	K12194	-	charged multivesicular body protein 4b
100286308	-	Zm00001d021521	K12194	-	retrotransposon protein
100286131	GRMZM2G044805	Zm00001d046552	K12194	-	uncharacterized LOC100286131
100191358	GRMZM2G107757	Zm00001d011353	K12194	-	uncharacterized LOC100191358
103654298	-	Zm00001d052379	K12194	-	vacuolar protein sorting-associated protein 32 homolog 2-like
100216894	GRMZM2G165195	Zm00001d021484	K12193	-	Vacuolar protein sorting-associated protein 24 homolog 1
100273289	GRMZM2G042552	Zm00001d027314	K12193	-	Vacuolar protein sorting-associated protein 24 homolog 1
100193992	GRMZM2G431900	-	K12191	-	uncharacterized LOC100193992
100284170	GRMZM2G046676	Zm00001d000202	K12191	-	charged multivesicular body protein 2a
100284688	-	Zm00001d048616	K12191	-	charged multivesicular body protein 2a
103647208	GRMZM2G069005	Zm00001d005182	K12191	-	vacuolar protein sorting-associated protein 2 homolog 1-like
