Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100381672	GRMZM2G025598	Zm00001d016506	K09667	EC2.4.1.255	putative UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SEC
100384812	GRMZM2G030713	Zm00001d006640	K03691	EC2.4.1.221	uncharacterized LOC100384812
100283078	GRMZM2G116629	Zm00001d052744	K13667	EC2.4.1.-	lipopolysaccharide-modifying protein
100384210	GRMZM2G177198	Zm00001d042464	K20781	EC2.4.1.-	hypothetical protein
100276855	GRMZM2G072550	Zm00001d045127	K20782	EC2.4.2.58	uncharacterized LOC100276855
100276099	GRMZM2G055020	Zm00001d038082	K20782	EC2.4.2.58	hypothetical protein
100193226	GRMZM2G035595	Zm00001d008258	K20782	EC2.4.2.58	hypothetical protein
100276419	GRMZM2G053946	-	K20783	EC2.4.2.-	uncharacterized LOC100276419
100272274	GRMZM2G028905	Zm00001d006722	K20783	EC2.4.2.-	Arabinosyltransferase RRA3
100191799	GRMZM2G172726	Zm00001d021974	K20783	EC2.4.2.-	Arabinosyltransferase RRA3
100275624	GRMZM2G011912	Zm00001d033094	K20784	EC2.4.2.-	Arabinosyltransferase XEG113
