Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
845179	-	Zm00001d028360	K05572	EC1.6.5.3	NADH dehydrogenase subunit 1
845181	-	Zm00001d028360	K05573	EC1.6.5.3	NADH dehydrogenase subunit 2
845180	-	Zm00001d028360	K05573	EC1.6.5.3	NADH dehydrogenase subunit 2
109943316	-	-	K05573	EC1.6.5.3	NAD(P)H-quinone oxidoreductase subunit 2 B, chloroplastic
845182	-	Zm00001d028360	K05574	EC1.6.5.3	NADH dehydrogenase subunit 3
845183	-	Zm00001d028360	K05575	EC1.6.5.3	NADH dehydrogenase subunit 4
845184	-	Zm00001d028360	K05576	EC1.6.5.3	NADH dehydrogenase subunit 4L
845185	-	Zm00001d028360	K05577	EC1.6.5.3	NADH dehydrogenase subunit 5
109940833	-	-	K05577	EC1.6.5.3	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic-like
845186	-	Zm00001d028360	K05578	EC1.6.5.3	NADH dehydrogenase subunit 6
845187	-	Zm00001d028360	K05579	EC1.6.5.3	NADH dehydrogenase 49 kDa subunit
845188	-	Zm00001d028360	K05580	EC1.6.5.3	NADH dehydrogenase 18 kDa subunit
845189	-	Zm00001d028360	K05581	EC1.6.5.3	NADH dehydrogenase 30 kDa subunit
845190	-	Zm00001d028360	K05582	EC1.6.5.3	NADH dehydrogenase 27 kDa subunit
109941987	-	-	K03883	EC1.6.5.3	NADH-ubiquinone oxidoreductase chain 5
100191453	GRMZM2G145854	Zm00001d013424	K03934	EC1.6.99.3 1.6.5.3	NADH-ubiquinone oxidoreductase subunit
100280404	GRMZM2G126038	Zm00001d033753	K03934	EC1.6.99.3 1.6.5.3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 1 mitochondrial
109942203	GRMZM5G889138	Zm00001d046260	K03935	EC1.6.99.3 1.6.5.3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2
100193844	GRMZM2G105207	Zm00001d006714	K03937	-	NADH-ubiquinone oxidoreductase subunit
100281028	GRMZM2G396397	Zm00001d021958	K03937	-	NADH-ubiquinone oxidoreductase 18 kDa subunit
100285915	GRMZM2G149414	Zm00001d031975	K03938	-	Fb14
100280596	GRMZM2G059556	Zm00001d049507	K03939	-	mitochondrial NADH ubiquinone oxidoreductase 13kD-like subunit
100284802	GRMZM2G171236	-	K03939	-	mitochondrial NADH ubiquinone oxidoreductase 13kD-like subunit
100192583	GRMZM2G069061	Zm00001d043620	K03940	EC1.6.99.3 1.6.5.3	NADH-ubiquinone oxidoreductase subunit
100127013	GRMZM2G042034	Zm00001d011732	K03940	EC1.6.99.3 1.6.5.3	NADH dehydrogenase 2
