Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100283564	GRMZM2G399048	Zm00001d025912	K01988	EC2.4.1.228	transferase/ transferase, transferring glycosyl groups
100191764	GRMZM2G053554	Zm00001d022445	K07407	EC3.2.1.22	Alpha-galactosidase 3
100274554	GRMZM2G346455	Zm00001d032605	K07407	EC3.2.1.22	uncharacterized LOC100274554
100280970	GRMZM2G095126	-	K07407	EC3.2.1.22	alpha-galactosidase
100191564	GRMZM2G146463	Zm00001d019552	K07407	EC3.2.1.22	uncharacterized LOC100191564
103648849	GRMZM2G400655	Zm00001d004434	K07407	EC3.2.1.22	alpha-galactosidase 3-like
103652228	-	-	K07407	EC3.2.1.22	uncharacterized LOC103652228
100280704	GRMZM5G860235	-	K12373	EC3.2.1.52	beta-hexosaminidase
100280178	GRMZM2G134251	-	K12373	EC3.2.1.52	uncharacterized LOC100280178
100281192	GRMZM2G034598	Zm00001d035598	K12373	EC3.2.1.52	uncharacterized LOC100281192
100277104	GRMZM2G117405	Zm00001d012176	K12373	EC3.2.1.52	uncharacterized LOC100277104
103630365	GRMZM2G121514	Zm00001d038196	K12373	EC3.2.1.52	beta-hexosaminidase 3
