Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100281059	GRMZM2G057491	Zm00001d048372	K01885	EC6.1.1.17	glutamyl-tRNA synthetase, cytoplasmic
100383787	GRMZM5G891373	Zm00001d015037	K01885	EC6.1.1.17	Glutamate--tRNA ligase chloroplastic/mitochondrial
100383320	GRMZM2G046932	Zm00001d027612	K01885	EC6.1.1.17	Glutamate--tRNA ligase cytoplasmic
103654929	-	Zm00001d053901	K01885	EC6.1.1.17	glutamate--tRNA ligase, chloroplastic/mitochondrial-like
100193466	-	Zm00001d032532	K02492	EC1.2.1.70	Glutamyl-tRNA reductase 1 chloroplastic
100191548	GRMZM2G177412	Zm00001d026405	K02492	EC1.2.1.70	glutamyl-tRNA reductase-like protein
103626130	GRMZM2G107402	Zm00001d013915	K02492	EC1.2.1.70	glutamyl-tRNA reductase, chloroplastic
100193482	GRMZM2G116258	Zm00001d038547	K01845	EC5.4.3.8	Glutamate-1-semialdehyde 21-aminomutase 2 chloroplastic
100284052	GRMZM2G397247	Zm00001d014715	K01698	EC4.2.1.24	uncharacterized LOC100284052
100284619	GRMZM2G041159	Zm00001d053807	K01749	EC2.5.1.61	uncharacterized LOC100284619
100191140	GRMZM2G026117	Zm00001d015366	K01749	EC2.5.1.61	camouflage 1
100192907	GRMZM2G093197	Zm00001d027950	K01719	EC4.2.1.75	uncharacterized LOC100192907
100217089	GRMZM2G000739	Zm00001d011428	K02303	EC2.1.1.107	urophorphyrin methylase 1
542745	GRMZM2G105604	Zm00001d044138	K02303	EC2.1.1.107	siroheme uroporphyrinogen methyltransferase 1
100193969	GRMZM2G009519	Zm00001d003935	K03794	EC4.99.1.4	sirohydrochlorin ferrochelatase
103646014	GRMZM6G815941	Zm00001d002511	K03794	EC4.99.1.4	sirohydrochlorin ferrochelatase, chloroplastic-like
103649218	GRMZM2G365644	-	K01599	EC4.1.1.37	uroporphyrinogen decarboxylase 1, chloroplastic
100383208	GRMZM2G377539	-	K01599	EC4.1.1.37	hypothetical protein
100192850	GRMZM2G024738	Zm00001d011386	K01599	EC4.1.1.37	uncharacterized LOC100192850
542606	GRMZM2G044074	Zm00001d029074	K01599	EC4.1.1.37	lesion22
103636082	GRMZM2G025031	Zm00001d011387	K01599	EC4.1.1.37	uroporphyrinogen decarboxylase 1, chloroplastic
103652600	-	Zm00001d044321	K01599	EC4.1.1.37	uroporphyrinogen decarboxylase 1, chloroplastic-like
100500943	GRMZM2G032282	Zm00001d026277	K00228	EC1.3.3.3	coproporphyrinogen III oxidase
100500945	GRMZM5G870342	Zm00001d002358	K00228	EC1.3.3.3	necrotic4
542554	GRMZM2G039396	Zm00001d008203	K00231	EC1.3.3.15 1.3.3.4	protoporphyrinogen IX oxidase (plastidic)1
541866	GRMZM2G364901	Zm00001d003214	K00231	EC1.3.3.15 1.3.3.4	protoporphyrinogen IX oxidase (mitochondrial)2
100216845	GRMZM2G047095	Zm00001d005539	K01772	EC4.99.1.9 4.99.1.1	Ferrochelatase
100191436	GRMZM2G113325	Zm00001d016854	K01772	EC4.99.1.9 4.99.1.1	Ferrochelatase
100284108	GRMZM2G159013	Zm00001d014953	K01772	EC4.99.1.9 4.99.1.1	ferrochelatase-2
100193223	GRMZM2G162776	Zm00001d027848	K02257	EC2.5.1.-	Protoheme IX farnesyltransferase mitochondrial
