Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100284885	GRMZM2G050371	Zm00001d051563	K00611	EC2.1.3.3	ornithine carbamoyltransferase
100280306	GRMZM2G046748	Zm00001d017769	K00611	EC2.1.3.3	uncharacterized LOC100280306
103651843	-	Zm00001d040103	K00611	EC2.1.3.3	ornithine carbamoyltransferase, chloroplastic-like
100274106	GRMZM2G010406	Zm00001d024048	K01940	EC6.3.4.5	argininosuccinate synthase
100191977	GRMZM2G124059	Zm00001d047667	K01755	EC4.3.2.1	argininosuccinate lyase
100272721	GRMZM2G174671	Zm00001d024908	K01476	EC3.5.3.1	uncharacterized LOC100272721
103644715	-	Zm00001d029510	K01427	EC3.5.1.5	urease-like
100277946	GRMZM2G461569	Zm00001d007945	K01427	EC3.5.1.5	Urease
103639685	-	Zm00001d044820	K01427	EC3.5.1.5	urease-like
100381773	GRMZM2G384293	Zm00001d054079	K13427	EC1.14.13.39	embryo defective 14
542401	GRMZM2G036464	Zm00001d051804	K01915	EC6.3.1.2	glutamine synthetase 5
542520	GRMZM2G050514	Zm00001d028260	K01915	EC6.3.1.2	glutamine synthetase 6
542400	GRMZM2G024104	Zm00001d033747	K01915	EC6.3.1.2	glutamine synthetase 2
542746	GRMZM2G098290	-	K01915	EC6.3.1.2	glutamine synthetase 1
542214	GRMZM5G872068	Zm00001d017958	K01915	EC6.3.1.2	glutamine synthetase 4
542215	GRMZM2G046601	Zm00001d048050	K01915	EC6.3.1.2	glutamine synthetase 3
100193614	GRMZM2G427097	Zm00001d025984	K00261	EC1.4.1.3	glutamic dehydrogenase2
542220	GRMZM2G178415	Zm00001d034420	K00261	EC1.4.1.3	glutamic dehydrogenase 1
100502380	GRMZM2G015289	Zm00001d044503	K00262	EC1.4.1.4	Amino acid dehydrogenase family protein
100273311	GRMZM2G094712	Zm00001d043382	K14454	EC2.6.1.1	glutamate-oxaloacetate transaminase1
100274119	GRMZM2G146677	Zm00001d016198	K14455	EC2.6.1.1	aspartate aminotransferase
100282625	GRMZM5G836910	Zm00001d018386	K00811	EC2.6.1.1	aspartate aminotransferase
100216685	GRMZM2G088018	-	K00814	EC2.6.1.2	uncharacterized LOC100216685
100282849	GRMZM2G088018	-	K00814	EC2.6.1.2	uncharacterized LOC100282849
100280822	GRMZM2G117230	Zm00001d020590	K00814	EC2.6.1.2	alanine aminotransferase 2
100193705	GRMZM5G828630	Zm00001d030557	K00814	EC2.6.1.2	Alanine aminotransferase 2 mitochondrial
100384793	GRMZM2G053939	-	K00814	EC2.6.1.2	alanine aminotransferase 2
100279149	GRMZM2G124963	Zm00001d006875	K00814	EC2.6.1.2	alanine aminotransferase10
103634667	-	Zm00001d008277	K00814	EC2.6.1.2	alanine aminotransferase 2-like
100284842	-	-	K14272	EC2.6.1.44 2.6.1.2 2.6.1.4	Pentatricopeptide repeat-containing protein ELI1 chloroplastic
100501386	GRMZM5G840582	-	K14272	EC2.6.1.44 2.6.1.2 2.6.1.4	uncharacterized LOC100501386
100381519	GRMZM2G134426	Zm00001d048574	K14682	EC2.3.1.1	putative amino-acid acetyltransferase NAGS1 chloroplastic
103633364	GRMZM5G813007	Zm00001d021956	K14682	EC2.3.1.1	probable amino-acid acetyltransferase NAGS1, chloroplastic
103640365	-	Zm00001d047817	K14682	EC2.3.1.1	probable amino-acid acetyltransferase NAGS1, chloroplastic
103635883	-	-	K14682	EC2.3.1.1	probable amino-acid acetyltransferase NAGS1, chloroplastic
100383335	GRMZM2G044237	Zm00001d028662	K00620	EC2.3.1.1 2.3.1.35	Arginine biosynthesis bifunctional protein ArgJ, chloroplastic Glutamate N-acetyltransferase Amino-acid acetyltransferase Arginine biosynthesis bifunctional protein ArgJ alpha chain Arginine biosynthesis bifunctional protein ArgJ beta chain
100283064	GRMZM2G132777	Zm00001d002734	K00930	EC2.7.2.8	Acetylglutamate kinase
100273023	GRMZM2G323719	Zm00001d051359	K00930	EC2.7.2.8	Acetylglutamate kinase chloroplastic
100191877	GRMZM2G038848	Zm00001d033328	K00145	EC1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
103629163	GRMZM2G119583	Zm00001d035443	K00818	EC2.6.1.11	acetylornithine aminotransferase, mitochondrial
100282205	GRMZM2G088627	-	K14677	EC3.5.1.14	aminoacylase-1
103634365	-	Zm00001d021981	K14677	EC3.5.1.14	uncharacterized LOC103634365
100283456	GRMZM2G181273	Zm00001d017676	K01438	EC3.5.1.16	Acetylornithine deacetylase
