Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100193453	GRMZM2G003124	Zm00001d026122	K08492	-	Syntaxin-81
100280225	GRMZM2G040902	Zm00001d025915	K08492	-	Syntaxin 81
103644161	GRMZM2G120596	Zm00001d034406	K08517	-	25.3 kDa vesicle transport protein
100272807	GRMZM2G011636	Zm00001d039278	K08517	-	25.3 kDa vesicle transport protein
103631302	GRMZM2G151015	Zm00001d036973	K07889	-	ras-related protein RABF2a
103648959	GRMZM2G355679	-	K07889	-	ras-related protein Rab5
100191530	GRMZM2G131254	Zm00001d031179	K07889	-	ras-related protein RHN1
100193933	GRMZM2G015159	Zm00001d013583	K07889	-	ras-related protein RABF2a
103640217	-	Zm00001d047062	K07889	-	ras-related protein RABF2a-like
103653397	GRMZM2G103721	Zm00001d050219	K00914	EC2.7.1.137	phosphatidylinositol 3-kinase, root isoform
542327	GRMZM2G421857	Zm00001d053765	K02145	EC3.6.3.14	vacuolar proton pump 3
103626681	GRMZM2G128877	Zm00001d015426	K02145	EC3.6.3.14	V-type proton ATPase catalytic subunit A-like
100282598	GRMZM2G181151	Zm00001d036961	K02147	-	vacuolar ATP synthase subunit B
100286306	GRMZM2G094497	Zm00001d046336	K02147	-	vacuolar ATP synthase subunit B
100281241	GRMZM2G144372	Zm00001d039157	K02148	-	V-type proton ATPase subunit C
100274416	GRMZM2G177912	Zm00001d044665	K02148	-	V-type proton ATPase subunit C
100273246	GRMZM2G128995	-	K02148	-	vacuolar ATP synthase subunit C
100193069	GRMZM2G079777	Zm00001d024242	K02149	-	V-type proton ATPase subunit D
100283330	GRMZM2G021635	-	K02149	-	uncharacterized LOC100283330
103641218	-	Zm00001d024465	K02149	-	V-type proton ATPase subunit D
100192065	GRMZM2G078839	Zm00001d039330	K02150	-	V-type proton ATPase subunit E3
100273417	GRMZM2G030167	Zm00001d011504	K02150	-	V-type proton ATPase subunit E3
103651402	GRMZM2G070360	Zm00001d043991	K02150	-	V-type proton ATPase subunit E-like
100283470	GRMZM2G158766	Zm00001d007118	K02151	-	vacuolar ATP synthase subunit F
100283102	GRMZM2G008232	Zm00001d022489	K02151	-	vacuolar ATP synthase subunit F
100282544	GRMZM2G124103	Zm00001d005253	K02152	-	vacuolar ATP synthase subunit G
100193359	GRMZM2G094928	-	K02152	-	uncharacterized LOC100193359
100275277	GRMZM2G131431	Zm00001d036018	K02153	-	V-type proton ATPase subunit e1
109942225	GRMZM2G467992	Zm00001d045497	K02153	-	V-type proton ATPase subunit e1-like
100381766	GRMZM2G058910	Zm00001d028436	K02154	-	vacuolar proton ATPase a3
103636525	GRMZM5G801793	Zm00001d012446	K02154	-	V-type proton ATPase subunit a1
103640029	-	Zm00001d046282	K02154	-	V-type proton ATPase subunit a1
103639351	GRMZM2G104418	Zm00001d047910	K02154	-	V-type proton ATPase subunit a3
100280083	GRMZM2G052088	-	K02146	-	uncharacterized LOC100280083
100280574	GRMZM2G019999	Zm00001d021721	K02144	-	vacuolar ATPase subunit H protein
103647744	GRMZM2G163233	Zm00001d006565	K02144	-	probable V-type proton ATPase subunit H
100283904	GRMZM5G893252	Zm00001d035702	K02155	-	uncharacterized LOC100283904
100280656	GRMZM2G028432	Zm00001d023542	K02155	-	vacuolar ATP synthase 16 kDa proteolipid subunit
100282032	GRMZM2G101020	Zm00001d041882	K02155	-	vacuolar ATP synthase 16 kDa proteolipid subunit
100282817	GRMZM2G177005	Zm00001d004821	K02155	-	vacuolar ATP synthase 16 kDa proteolipid subunit
103651792	-	Zm00001d039820	K02155	-	V-type proton ATPase 16 kDa proteolipid subunit-like
542441	-	Zm00001d053010	K02155	-	V-type proton ATPase 16 kDa proteolipid subunit
103652900	GRMZM2G331417	-	K02155	-	V-type proton ATPase 16 kDa proteolipid subunit-like
109945683	-	-	K02155	-	V-type proton ATPase 16 kDa proteolipid subunit-like
100283291	GRMZM2G143128	Zm00001d044445	K03661	-	vacuolar ATP synthase 21 kDa proteolipid subunit
100285771	GRMZM5G867882	Zm00001d011321	K03661	-	uncharacterized LOC100285771
100283666	GRMZM2G058366	-	K07897	-	ras-related protein Rab7
103649123	-	-	K07897	-	ras-related protein Rab7-like
100383121	GRMZM2G044368	Zm00001d038709	K07897	-	uncharacterized LOC100383121
100272622	GRMZM5G811797	Zm00001d010733	K07897	-	Ras-related protein RABG3f
100193973	GRMZM2G179215	Zm00001d011717	K07897	-	uncharacterized LOC100193973
103642472	-	Zm00001d024267	K07897	-	ras-related protein Rab7-like
103630662	GRMZM2G090034	Zm00001d038842	K07897	-	ras-related protein Rab7
109940504	GRMZM2G139796	Zm00001d036915	K07897	-	ras-related protein Rab7-like
100381303	GRMZM2G152466	Zm00001d013367	K07374	-	tubulin alpha-3 chain
103648537	-	Zm00001d003141	K07374	-	tubulin alpha chain-like
100037751	GRMZM2G153292	-	K07374	-	tubulin alpha-1 chain-like
