Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100273102	GRMZM2G169333	Zm00001d036751	K10563	EC4.2.99.18 3.2.2.23	Formamidopyrimidine-DNA glycosylase
100273912	GRMZM2G139031	Zm00001d016801	K03660	EC4.2.99.18 3.2.2.-	N-glycosylase/DNA lyase OGG1
103640763	GRMZM2G113228	Zm00001d023430	K10773	EC4.2.99.18	endonuclease III homolog 1, chloroplastic
107275233	GRMZM2G309035	Zm00001d037258	K10773	EC4.2.99.18	uncharacterized LOC107275233
100285587	GRMZM2G117574	Zm00001d039050	K01247	EC3.2.2.21	DNA-3-methyladenine glycosylase 1
100274123	GRMZM2G114592	Zm00001d039115	K01247	EC3.2.2.21	DNA glycosylase superfamily protein
100194229	GRMZM2G029974	Zm00001d009673	K01247	EC3.2.2.21	DNA glycosylase superfamily protein
100284031	GRMZM2G132303	Zm00001d012578	K01246	EC3.2.2.20	DNA-3-methyladenine glycosylase I
103632298	GRMZM2G005844	-	K01246	EC3.2.2.20	DNA glycosylase superfamily protein
103649150	-	Zm00001d005767	K01246	EC3.2.2.20	DNA glycosylase superfamily protein
100273848	GRMZM2G171317	Zm00001d036719	K01246	EC3.2.2.20	DNA-3-methyladenine glycosylase I
100282754	GRMZM2G164062	Zm00001d031275	K01246	EC3.2.2.20	DNA glycosylase superfamily protein
103641812	GRMZM2G175269	Zm00001d025786	K01246	EC3.2.2.20	DNA glycosylase superfamily protein
103632764	GRMZM2G160738	-	K01246	EC3.2.2.20	probable GMP synthase [glutamine-hydrolyzing]
100191724	GRMZM2G047384	Zm00001d043196	K01246	EC3.2.2.20	DNA glycosylase superfamily protein
100216672	GRMZM2G097573	Zm00001d003124	K01246	EC3.2.2.20	DNA glycosylase superfamily protein
100284406	GRMZM2G040627	Zm00001d001864	K03648	EC3.2.2.27	uracil-DNA glycosylase
100284112	GRMZM2G425986	Zm00001d023969	K03575	EC3.2.2.-	A/G-specific adenine DNA glycosylase
100285435	GRMZM2G143535	Zm00001d018241	K03652	EC3.2.2.21	DNA-3-methyladenine glycosylase
103629127	GRMZM2G319402	Zm00001d035228	K10801	EC3.2.2.-	Methyl-CpG-binding domain protein 4-like protein
100280514	GRMZM2G091006	Zm00001d012571	K01142	EC3.1.11.2	aleurone9
100191243	GRMZM2G139329	Zm00001d043188	K01142	EC3.1.11.2	uncharacterized LOC100191243
103644907	-	Zm00001d030395	K01142	EC3.1.11.2	DNA-(apurinic or apyrimidinic site) lyase, chloroplastic-like
103628721	GRMZM2G086246	Zm00001d016975	K01142	EC3.1.11.2	DNA-(apurinic or apyrimidinic site) lyase, chloroplastic
103633096	GRMZM2G103458	Zm00001d021318	K10772	EC4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase 2
103642101	GRMZM2G480171	Zm00001d026402	K02335	EC2.7.7.7	DNA polymerase I A, chloroplastic
103641202	GRMZM2G023422	Zm00001d024423	K02335	EC2.7.7.7	DNA polymerase I A, chloroplastic
100383279	GRMZM5G833563	Zm00001d044780	K03512	EC4.2.99.- 2.7.7.7	DNA polymerase lambda (POLL)
100381276	GRMZM5G834758	Zm00001d014858	K10802	-	high mobility group protein 1
100283527	GRMZM2G146490	Zm00001d045381	K10803	-	DNA-repair protein XRCC1
542425	GRMZM2G030523	Zm00001d018415	K04802	-	proliferating cell nuclear antigen 1
542357	GRMZM2G108712	Zm00001d051995	K04802	-	proliferating cell nuclear antigen 2
103654581	GRMZM2G115245	Zm00001d053070	K02327	EC2.7.7.7	DNA polymerase delta catalytic subunit
100382167	GRMZM2G143588	Zm00001d027479	K02328	-	DNA polymerase delta small subunit
100194011	GRMZM2G435338	Zm00001d039446	K03504	-	DNA-directed DNA polymerases
100279971	GRMZM2G005536	Zm00001d008890	K03504	-	uncharacterized LOC100279971
100280534	GRMZM2G369260	Zm00001d024509	K03505	-	delta DNA polymerase
100282638	GRMZM2G033199	Zm00001d021162	K03505	-	polymerase delta 4
103650994	-	Zm00001d042827	K02324	EC2.7.7.7	DNA polymerase epsilon catalytic subunit A-like
103627197	GRMZM2G011631	Zm00001d016581	K02324	EC2.7.7.7	DNA polymerase epsilon catalytic subunit A
103650443	-	Zm00001d041354	K02324	EC2.7.7.7	DNA polymerase epsilon catalytic subunit B-like
100280690	GRMZM2G154267	Zm00001d031751	K02325	EC2.7.7.7	DNA polymerase epsilon subunit 2
100282897	GRMZM2G012654	Zm00001d019865	K02326	EC2.7.7.7	DNA polymerase epsilon subunit 3
103651343	GRMZM2G083629	Zm00001d043835	K10747	EC6.5.1.7 6.5.1.6 6.5.1.1	DNA ligase 6
100383890	GRMZM2G071304	Zm00001d032632	K10747	EC6.5.1.7 6.5.1.6 6.5.1.1	DNA ligase
103635146	GRMZM2G099231	Zm00001d009230	K10798	EC2.4.2.30	poly [ADP-ribose] polymerase 2-like
103627237	GRMZM2G038536	Zm00001d016694	K10798	EC2.4.2.30	poly [ADP-ribose] polymerase 3
103647201	GRMZM5G831712	Zm00001d005168	K10798	EC2.4.2.30	poly (ADP-ribose) polymerase 1
732817	GRMZM2G121262	Zm00001d038855	K04799	EC3.-.-.-	Flap endonuclease 1
