Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100284124	GRMZM6G161711	Zm00001d041962	K00006	EC1.1.1.8	glycerol-3-phosphate dehydrogenase
100273469	GRMZM2G155348	Zm00001d042152	K00006	EC1.1.1.8	Glycerol-3-phosphate dehydrogenase [NAD(+)] GPDHC1 cytosolic
100191807	GRMZM2G173195	Zm00001d010670	K00006	EC1.1.1.8	glycerol-3-phosphate dehydrogenase
100383152	GRMZM2G063258	Zm00001d019218	K00006	EC1.1.1.8	Glycerol-3-phosphate dehydrogenase [NAD(+)] 2 chloroplastic
100273065	GRMZM2G090747	Zm00001d012567	K00006	EC1.1.1.8	glycerol-3-phosphate dehydrogenase
100191950	GRMZM2G446108	Zm00001d024967	K00111	EC1.1.5.3	Glycerol-3-phosphate dehydrogenase SDP6 mitochondrial
100382209	GRMZM2G165681	Zm00001d021675	K13506	EC2.3.1.15	glycerol-3-phosphate acyltransferase 9
100279795	GRMZM2G123987	Zm00001d047666	K13506	EC2.3.1.15	1-acyl-sn-glycerol-3-phosphate acyltransferase zeta
103637735	-	Zm00001d030117	K00630	EC2.3.1.15	glycerol-3-phosphate acyltransferase, chloroplastic
100285746	GRMZM2G159890	Zm00001d014425	K00630	EC2.3.1.15	glycerol-3-phosphate acyltransferase
103648202	GRMZM2G070304	-	K13508	EC2.3.1.198 2.3.1.15	probable glycerol-3-phosphate acyltransferase 3
100281851	GRMZM2G156729	-	K13508	EC2.3.1.198 2.3.1.15	glycerol-3-phosphate acyltransferase 1
100281738	GRMZM2G072298	Zm00001d040265	K13508	EC2.3.1.198 2.3.1.15	glycerol-3-phosphate acyltransferase 1
100191740	GRMZM2G059637	Zm00001d038366	K13508	EC2.3.1.198 2.3.1.15	uncharacterized LOC100191740
100282930	GRMZM2G083195	Zm00001d042813	K13508	EC2.3.1.198 2.3.1.15	uncharacterized LOC100282930
100280283	GRMZM2G166176	Zm00001d010520	K13508	EC2.3.1.198 2.3.1.15	Glycerol-3-phosphate acyltransferase 5
103650549	GRMZM2G033767	Zm00001d041596	K13508	EC2.3.1.198 2.3.1.15	probable glycerol-3-phosphate acyltransferase 3
100281051	GRMZM2G020320	Zm00001d014984	K13508	EC2.3.1.198 2.3.1.15	glycerol-3-phosphate acyltransferase 8
100382138	GRMZM2G177150	Zm00001d011430	K13508	EC2.3.1.198 2.3.1.15	Glycerol-3-phosphate acyltransferase 1
100382119	GRMZM2G075295	Zm00001d010078	K13508	EC2.3.1.198 2.3.1.15	Glycerol-3-phosphate 2-O-acyltransferase 6
100382183	GRMZM2G065203	Zm00001d044136	K13508	EC2.3.1.198 2.3.1.15	Glycerol-3-phosphate acyltransferase 1
103655222	GRMZM2G131378	Zm00001d049616	K13508	EC2.3.1.198 2.3.1.15	glycerol-3-phosphate 2-O-acyltransferase 6
100285585	GRMZM2G014981	Zm00001d038620	K13513	EC2.3.1.51 2.3.1.-	1-acyl-sn-glycerol-3-phosphate acyltransferase 4
100304330	GRMZM2G135027	Zm00001d043267	K13513	EC2.3.1.51 2.3.1.-	putative 1-acyl-sn-glycerol-3-phosphate acyltransferase 4
103627540	GRMZM2G481755	Zm00001d017584	K13519	EC2.3.1.- 2.3.1.23 2.3.1.51	lysophospholipid acyltransferase 1
732844	GRMZM2G037104	Zm00001d007638	K13523	EC2.3.1.- 2.3.1.51	phospholipid synthesis 1
100282234	GRMZM5G878139	Zm00001d048766	K13523	EC2.3.1.- 2.3.1.51	1-acyl-sn-glycerol-3-phosphate acyltransferase PLS1
100193515	GRMZM2G033926	-	K00655	EC2.3.1.51	WAPL (Wings apart-like protein regulation of heterochromatin) protein
100191359	GRMZM5G808737	-	K01517	EC3.6.1.53 3.6.1.16 3.6.1.13	putative Ser/Thr protein phosphatase family protein
103653268	GRMZM2G337128	Zm00001d049960	K01517	EC3.6.1.53 3.6.1.16 3.6.1.13	manganese-dependent ADP-ribose/CDP-alcohol diphosphatase
100279857	GRMZM2G099481	Zm00001d038389	K15728	EC3.1.3.4	Phosphatidate phosphatase PAH1
103652775	GRMZM2G154366	Zm00001d048835	K15728	EC3.1.3.4	phosphatidate phosphatase PAH2
100285850	GRMZM2G024615	Zm00001d020040	K18693	EC3.1.3.4 3.1.3.81	lipid phosphate phosphatase 3
100280353	GRMZM2G061568	Zm00001d038908	K18693	EC3.1.3.4 3.1.3.81	Lipid phosphate phosphatase 2
100193193	GRMZM2G447433	Zm00001d032379	K18693	EC3.1.3.4 3.1.3.81	lipid protein phosphatase
103651387	GRMZM2G024144	Zm00001d043947	K18693	EC3.1.3.4 3.1.3.81	lipid phosphate phosphatase 2-like
100273231	GRMZM2G050658	Zm00001d005579	K18693	EC3.1.3.4 3.1.3.81	lipid phosphate phosphatase 3
100502288	GRMZM2G077187	Zm00001d011638	K18693	EC3.1.3.4 3.1.3.81	Lipid phosphate phosphatase 2
100273865	GRMZM2G174343	Zm00001d008592	K18693	EC3.1.3.4 3.1.3.81	Putative lipid phosphate phosphatase 3 chloroplastic
103636484	GRMZM2G019562	Zm00001d029550	K00901	EC2.7.1.107	diacylglycerol kinase 1
100127509	GRMZM2G076911	Zm00001d030770	K00901	EC2.7.1.107	Diacylglycerol kinase 1
100383024	GRMZM5G827286	Zm00001d023979	K00901	EC2.7.1.107	Diacylglycerol kinase 2
100284664	GRMZM2G128214	Zm00001d018333	K00901	EC2.7.1.107	Diacylglycerol kinase
100127508	GRMZM2G094452	Zm00001d024212	K00901	EC2.7.1.107	Diacylglycerol kinase 2
100384658	GRMZM2G062429	Zm00001d043263	K00901	EC2.7.1.107	Diacylglycerol kinase 5
100127510	GRMZM2G106578	Zm00001d002163	K00901	EC2.7.1.107	diacylglycerol kinase 3
103641089	GRMZM2G073380	Zm00001d024192	K00901	EC2.7.1.107	diacylglycerol kinase 4
103644330	GRMZM2G422670	-	K01114	EC3.1.4.3	non-specific phospholipase C2
100280012	GRMZM2G479112	Zm00001d042057	K01114	EC3.1.4.3	Non-specific phospholipase C2
100384160	GRMZM2G116876	Zm00001d012924	K01114	EC3.1.4.3	Non-specific phospholipase C1
100384643	GRMZM2G081719	Zm00001d040205	K01114	EC3.1.4.3	Non-specific phospholipase C6
100285723	GRMZM2G139041	Zm00001d034714	K01114	EC3.1.4.3	uncharacterized LOC100285723
103630917	GRMZM2G312438	Zm00001d027386	K01115	EC3.1.4.4	phospholipase D beta 1
103647321	GRMZM2G145944	Zm00001d005484	K01115	EC3.1.4.4	phospholipase D delta
103647629	GRMZM2G108912	Zm00001d006257	K01115	EC3.1.4.4	phospholipase D delta
103647630	GRMZM2G078114	-	K01115	EC3.1.4.4	phospholipase D delta
103647433	GRMZM2G159125	-	K01115	EC3.1.4.4	phospholipase D alpha 1-like
542702	GRMZM2G054559	Zm00001d039670	K01115	EC3.1.4.4	phospholipase D
100279815	GRMZM2G442551	Zm00001d046508	K01115	EC3.1.4.4	phospholipase D family protein
100217111	GRMZM2G140811	Zm00001d022594	K01115	EC3.1.4.4	phospholipase D family protein
100381855	-	Zm00001d050470	K01115	EC3.1.4.4	uncharacterized LOC100381855
100280155	GRMZM2G061969	Zm00001d008727	K01115	EC3.1.4.4	phospholipase D family protein
103655574	-	-	K01115	EC3.1.4.4	phospholipase D alpha 1-like
103626543	GRMZM5G865943	Zm00001d015033	K01115	EC3.1.4.4	phospholipase D delta
103626841	-	Zm00001d015818	K01115	EC3.1.4.4	phospholipase D beta 1-like
103630236	GRMZM2G066485	Zm00001d037946	K01115	EC3.1.4.4	phospholipase D zeta 1
103630082	GRMZM2G043340	Zm00001d037643	K01115	EC3.1.4.4	phospholipase D alpha 1
100501678	GRMZM2G133943	Zm00001d029684	K01115	EC3.1.4.4	phospholipase D family protein
103634743	GRMZM5G871154	Zm00001d008437	K16860	EC3.1.4.4	protein MEI2-like 4
103631261	GRMZM2G326734	Zm00001d036718	K16860	EC3.1.4.4	phospholipase D Z
100273798	-	Zm00001d008781	K16860	EC3.1.4.4	uncharacterized LOC100273798
100191566	GRMZM6G781015	Zm00001d013461	K01047	EC3.1.1.4	Phospholipase A2-alpha
100382466	GRMZM2G087612	Zm00001d034591	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	Triacylglycerol lipase SDP1
103636624	GRMZM2G035421	Zm00001d012687	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	triacylglycerol lipase SDP1
100191712	GRMZM2G116243	Zm00001d014760	K13510	EC2.3.1.67 2.3.1.23	Lysophospholipid acyltransferase LPEAT2
100193648	GRMZM2G096010	Zm00001d040629	K13510	EC2.3.1.67 2.3.1.23	Lysophospholipid acyltransferase LPEAT1
103637104	GRMZM2G517332	Zm00001d010026	K13510	EC2.3.1.67 2.3.1.23	lysophospholipid acyltransferase LPEAT1
103655796	GRMZM5G832114	Zm00001d052481	K16818	EC3.1.1.32	phospholipase A(1) DAD1, chloroplastic
103644849	GRMZM2G058630	-	K06129	EC3.1.1.5	lecithin-cholesterol acyltransferase-like 1
103643956	-	-	K06129	EC3.1.1.5	lecithin-cholesterol acyltransferase-like 1
103647285	GRMZM2G044472	Zm00001d005383	K06129	EC3.1.1.5	lecithin-cholesterol acyltransferase-like 1
100274532	GRMZM2G352855	Zm00001d005392	K06129	EC3.1.1.5	uncharacterized LOC100274532
100283662	GRMZM5G830695	Zm00001d039653	K06130	EC3.1.1.5	acyl-protein thioesterase 2
100285641	GRMZM2G064967	Zm00001d001903	K06130	EC3.1.1.5	acyl-protein thioesterase 1
100192559	GRMZM2G080521	Zm00001d008737	K06130	EC3.1.1.5	acyl-protein thioesterase 2
103635415	GRMZM2G015692	Zm00001d009726	K06130	EC3.1.1.5	acyl-protein thioesterase 1 homolog 1
100283806	GRMZM2G058227	Zm00001d033187	K01126	EC3.1.4.46	uncharacterized LOC100283806
100272401	GRMZM2G017550	Zm00001d022067	K01126	EC3.1.4.46	Glycerophosphodiester phosphodiesterase GDPD5
100274608	-	-	K01126	EC3.1.4.46	uncharacterized LOC100274608
100192922	GRMZM2G087146	Zm00001d008827	K14156	EC2.7.1.82 2.7.1.32	uncharacterized LOC100192922
100279839	GRMZM2G014303	Zm00001d038824	K14156	EC2.7.1.82 2.7.1.32	putative choline kinase 2
100286064	GRMZM2G425249	Zm00001d043652	K14156	EC2.7.1.82 2.7.1.32	uncharacterized LOC100286064
100281893	GRMZM2G035134	Zm00001d044395	K06124	EC3.1.3.75	Phosphoethanolamine/phosphocholine phosphatase
100284789	GRMZM2G015908	Zm00001d043621	K06124	EC3.1.3.75	Phosphatase phospho1
100191227	GRMZM5G836174	Zm00001d011734	K06124	EC3.1.3.75	phosphatase phospho 1
100191152	GRMZM2G085926	Zm00001d015399	K00968	EC2.7.7.15	Choline-phosphate cytidylyltransferase 2
100283945	GRMZM2G132898	Zm00001d030131	K00968	EC2.7.7.15	choline-phosphate cytidylyltransferase B
103641255	GRMZM2G171229	Zm00001d024528	K00968	EC2.7.7.15	choline-phosphate cytidylyltransferase 2
100273724	GRMZM2G059445	Zm00001d049505	K00968	EC2.7.7.15	uncharacterized LOC100273724
100285552	GRMZM2G466281	Zm00001d015029	K00993	EC2.7.8.1	ethanolaminephosphotransferase
103625689	GRMZM2G701058	Zm00001d037115	K00993	EC2.7.8.1	choline/ethanolaminephosphotransferase 1
103625966	-	Zm00001d013483	K00993	EC2.7.8.1	choline/ethanolaminephosphotransferase 2-like
100193605	GRMZM2G469409	Zm00001d020612	K00894	EC2.7.1.82	Choline/ethanolamine kinase
100280298	GRMZM2G100333	Zm00001d005808	K00894	EC2.7.1.82	choline/ethanolamine kinase
100384780	GRMZM2G045970	Zm00001d005035	K00967	EC2.7.7.14	Ethanolamine-phosphate cytidylyltransferase
103654297	GRMZM2G103281	Zm00001d052378	K00967	EC2.7.7.14	ethanolamine-phosphate cytidylyltransferase
109942973	GRMZM2G155357	Zm00001d024343	K00967	EC2.7.7.14	ethanolamine-phosphate cytidylyltransferase-like
100282545	GRMZM2G060886	Zm00001d011642	K05929	EC2.1.1.103	uncharacterized LOC100282545
100383478	GRMZM2G170400	Zm00001d038891	K05929	EC2.1.1.103	Phosphoethanolamine N-methyltransferase 3
103651303	GRMZM2G122296	Zm00001d043771	K05929	EC2.1.1.103	phosphoethanolamine N-methyltransferase 1-like
100276493	GRMZM2G034697	Zm00001d051063	K00550	EC2.1.1.16	Phosphatidyl-N-methylethanolamine N-methyltransferase
100284438	GRMZM2G452529	Zm00001d043401	K00981	EC2.7.7.41	Phosphatidate cytidylyltransferase
100284896	GRMZM2G062416	Zm00001d005587	K00981	EC2.7.7.41	phosphatidate cytidylyltransferase
100194409	GRMZM5G825110	Zm00001d012701	K00981	EC2.7.7.41	phosphatidate cytidylyltransferase
100283193	-	Zm00001d038936	K08730	EC2.7.8.29	phosphatidylserine synthase 2
103647622	GRMZM2G350658	-	K08730	EC2.7.8.29	CDP-diacylglycerol--serine O-phosphatidyltransferase 3
100216715	GRMZM2G110834	Zm00001d040076	K08730	EC2.7.8.29	CDP-diacylglycerol--serine O-phosphatidyltransferase 1
100191625	GRMZM2G477340	Zm00001d009497	K08730	EC2.7.8.29	CDP-diacylglycerol--serine O-phosphatidyltransferase 1
103634768	GRMZM2G095757	Zm00001d008493	K08730	EC2.7.8.29	CDP-diacylglycerol--serine O-phosphatidyltransferase 1
103634795	-	Zm00001d008557	K08730	EC2.7.8.29	CDP-diacylglycerol--serine O-phosphatidyltransferase 2-like
109939320	GRMZM2G447876	Zm00001d012308	K08730	EC2.7.8.29	CDP-diacylglycerol--serine O-phosphatidyltransferase 2-like
100275554	GRMZM2G133885	Zm00001d011827	K01613	EC4.1.1.65	Phosphatidylserine decarboxylase proenzyme 3
100284703	GRMZM2G124313	Zm00001d047763	K00995	EC2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
100281305	GRMZM2G109967	Zm00001d028698	K00995	EC2.7.8.5	uncharacterized LOC100281305
103629220	-	-	K00995	EC2.7.8.5	cardiolipin synthase (CMP-forming), mitochondrial-like
109942123	GRMZM2G063798	Zm00001d032484	K00995	EC2.7.8.5	uncharacterized LOC109942123
100216900	GRMZM2G349603	Zm00001d043207	K01094	EC3.1.3.27	haloacid dehalogenase (HAD) superfamily protein
100284077	GRMZM5G874840	Zm00001d043228	K08744	EC2.7.8.41	uncharacterized LOC100284077
103642173	GRMZM2G125083	Zm00001d026549	K13511	EC2.3.1.-	N-acylphosphatidylethanolamine synthase
103636321	GRMZM2G002135	Zm00001d011927	K13511	EC2.3.1.-	tafazzin homolog
103651013	-	Zm00001d042876	K13511	EC2.3.1.-	uncharacterized LOC103651013
542548	GRMZM2G110646	Zm00001d046972	K00999	EC2.7.8.11	phosphatidylinositol synthase
100136826	GRMZM2G087850	Zm00001d036631	K00999	EC2.7.8.11	phosphatidylinositol synthase 2
