Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100273311	GRMZM2G094712	Zm00001d043382	K14454	EC2.6.1.1	glutamate-oxaloacetate transaminase1
100274119	GRMZM2G146677	Zm00001d016198	K14455	EC2.6.1.1	aspartate aminotransferase
100282625	GRMZM5G836910	Zm00001d018386	K00811	EC2.6.1.1	aspartate aminotransferase
100276531	GRMZM2G400604	Zm00001d042685	K15849	EC2.6.1.79 2.6.1.78 2.6.1.1	glutamate-oxaloacetate transaminase4
100274472	GRMZM2G033799	Zm00001d010190	K15849	EC2.6.1.79 2.6.1.78 2.6.1.1	glutamate-oxaloacetate transaminase5
100279999	GRMZM2G139813	-	K00815	EC2.6.1.5	uncharacterized LOC100279999
100279205	GRMZM2G002652	Zm00001d053107	K00815	EC2.6.1.5	uncharacterized LOC100279205
100191816	GRMZM2G006480	Zm00001d048736	K00815	EC2.6.1.5	S-alkyl-thiohydroximate lyase SUR1
100191987	GRMZM2G170595	Zm00001d017802	K00817	EC2.6.1.9	histidinol-phosphate aminotransferase
606444	GRMZM2G088396	Zm00001d015356	K00457	EC1.13.11.27	4-hydroxyphenylpyruvate dioxygenase 1
103633803	GRMZM2G374213	Zm00001d019365	K00457	EC1.13.11.27	4-hydroxyphenylpyruvate dioxygenase
100192757	GRMZM2G154093	Zm00001d045610	K00451	EC1.13.11.5	uncharacterized LOC100192757
542543	GRMZM2G064255	Zm00001d016860	K01800	EC5.2.1.2	glutathione transferase17
541833	GRMZM2G019090	Zm00001d041772	K01800	EC5.2.1.2	glutathione S-transferase GST 18
100192485	GRMZM2G029566	Zm00001d053663	K01555	EC3.7.1.2	Fumarylacetoacetase
100192910	GRMZM2G093359	-	K01555	EC3.7.1.2	fumarylacetoacetase
103651121	-	Zm00001d043226	K00422	EC1.10.3.1	polyphenol oxidase, chloroplastic
103641967	-	Zm00001d026109	K00422	EC1.10.3.1	polyphenol oxidase, chloroplastic
100283178	GRMZM2G121605	Zm00001d026336	K00422	EC1.10.3.1	polyphenol oxidase II
100281477	GRMZM2G108103	Zm00001d046748	K00422	EC1.10.3.1	polyphenol oxidase
103641120	GRMZM5G851266	Zm00001d000001	K00422	EC1.10.3.1	polyphenol oxidase I, chloroplastic
100275424	GRMZM2G319062	Zm00001d049407	K00422	EC1.10.3.1	uncharacterized LOC100275424
100383025	GRMZM2G021277	Zm00001d024665	K01592	EC4.1.1.25	Tyrosine decarboxylase 1
100279950	GRMZM2G021388	Zm00001d024664	K01592	EC4.1.1.25	Tyrosine decarboxylase 1
100281591	GRMZM2G009400	Zm00001d038665	K01592	EC4.1.1.25	tyrosine/DOPA decarboxylase 1
100285936	GRMZM2G093125	-	K01592	EC4.1.1.25	uncharacterized LOC100285936
100274380	GRMZM2G108514	Zm00001d033024	K01592	EC4.1.1.25	Tyrosine decarboxylase 1
103631817	GRMZM2G056469	Zm00001d027947	K01592	EC4.1.1.25	tyrosine decarboxylase 1
103655034	GRMZM2G441632	Zm00001d048758	K01592	EC4.1.1.25	aromatic-L-amino-acid decarboxylase
103655219	-	Zm00001d049601	K01592	EC4.1.1.25	aromatic-L-amino-acid decarboxylase
100383438	GRMZM2G147884	Zm00001d003309	K00276	EC1.4.3.21	Copper amine oxidase family protein
100279491	GRMZM2G042660	Zm00001d006638	K00276	EC1.4.3.21	primary amine oxidase
103641531	GRMZM2G359298	Zm00001d025103	K00276	EC1.4.3.21	primary amine oxidase
542459	GRMZM2G078118	Zm00001d018468	K00121	EC1.1.1.1 1.1.1.284	formaldehyde dehydrogenase homolog 1
100193894	GRMZM2G397055	-	K00121	EC1.1.1.1 1.1.1.284	putative alcohol dehydrogenase superfamily protein
100273217	GRMZM2G154007	Zm00001d027996	K00121	EC1.1.1.1 1.1.1.284	Alcohol dehydrogenase-like 2
542363	GRMZM2G442658	Zm00001d033931	K18857	EC1.1.1.1	alcohol dehydrogenase 1
542364	GRMZM2G098346	Zm00001d049059	K18857	EC1.1.1.1	alcohol dehydrogenase 2
100272357	GRMZM2G152981	-	K00001	EC1.1.1.1	putative alcohol dehydrogenase superfamily protein
100272578	GRMZM2G149272	Zm00001d051227	K00001	EC1.1.1.1	Alcohol dehydrogenase-like 6
100383565	GRMZM2G152975	Zm00001d030348	K00001	EC1.1.1.1	putative alcohol dehydrogenase superfamily protein
100283765	GRMZM2G156516	-	K01557	EC3.7.1.5	uncharacterized LOC100283765
100272625	GRMZM2G448446	Zm00001d033555	K01557	EC3.7.1.5	Fumarylacetoacetate (FAA) hydrolase family
100284546	GRMZM2G048672	Zm00001d014659	K07253	EC5.3.2.1	macrophage migration inhibitory factor
