Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100285552	GRMZM2G466281	Zm00001d015029	K00993	EC2.7.8.1	ethanolaminephosphotransferase
103625689	GRMZM2G701058	Zm00001d037115	K00993	EC2.7.8.1	choline/ethanolaminephosphotransferase 1
103625966	-	Zm00001d013483	K00993	EC2.7.8.1	choline/ethanolaminephosphotransferase 2-like
100191566	GRMZM6G781015	Zm00001d013461	K01047	EC3.1.1.4	Phospholipase A2-alpha
100382466	GRMZM2G087612	Zm00001d034591	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	Triacylglycerol lipase SDP1
103636624	GRMZM2G035421	Zm00001d012687	K14674	EC2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3	triacylglycerol lipase SDP1
103644330	GRMZM2G422670	-	K01114	EC3.1.4.3	non-specific phospholipase C2
100280012	GRMZM2G479112	Zm00001d042057	K01114	EC3.1.4.3	Non-specific phospholipase C2
100384160	GRMZM2G116876	Zm00001d012924	K01114	EC3.1.4.3	Non-specific phospholipase C1
100384643	GRMZM2G081719	Zm00001d040205	K01114	EC3.1.4.3	Non-specific phospholipase C6
100285723	GRMZM2G139041	Zm00001d034714	K01114	EC3.1.4.3	uncharacterized LOC100285723
103630917	GRMZM2G312438	Zm00001d027386	K01115	EC3.1.4.4	phospholipase D beta 1
103647321	GRMZM2G145944	Zm00001d005484	K01115	EC3.1.4.4	phospholipase D delta
103647629	GRMZM2G108912	Zm00001d006257	K01115	EC3.1.4.4	phospholipase D delta
103647630	GRMZM2G078114	-	K01115	EC3.1.4.4	phospholipase D delta
103647433	GRMZM2G159125	-	K01115	EC3.1.4.4	phospholipase D alpha 1-like
542702	GRMZM2G054559	Zm00001d039670	K01115	EC3.1.4.4	phospholipase D
100279815	GRMZM2G442551	Zm00001d046508	K01115	EC3.1.4.4	phospholipase D family protein
100217111	GRMZM2G140811	Zm00001d022594	K01115	EC3.1.4.4	phospholipase D family protein
100381855	-	Zm00001d050470	K01115	EC3.1.4.4	uncharacterized LOC100381855
100280155	GRMZM2G061969	Zm00001d008727	K01115	EC3.1.4.4	phospholipase D family protein
103655574	-	-	K01115	EC3.1.4.4	phospholipase D alpha 1-like
103626543	GRMZM5G865943	Zm00001d015033	K01115	EC3.1.4.4	phospholipase D delta
103626841	-	Zm00001d015818	K01115	EC3.1.4.4	phospholipase D beta 1-like
103630236	GRMZM2G066485	Zm00001d037946	K01115	EC3.1.4.4	phospholipase D zeta 1
103630082	GRMZM2G043340	Zm00001d037643	K01115	EC3.1.4.4	phospholipase D alpha 1
100501678	GRMZM2G133943	Zm00001d029684	K01115	EC3.1.4.4	phospholipase D family protein
103634743	GRMZM5G871154	Zm00001d008437	K16860	EC3.1.4.4	protein MEI2-like 4
103631261	GRMZM2G326734	Zm00001d036718	K16860	EC3.1.4.4	phospholipase D Z
100273798	-	Zm00001d008781	K16860	EC3.1.4.4	uncharacterized LOC100273798
100191712	GRMZM2G116243	Zm00001d014760	K13510	EC2.3.1.67 2.3.1.23	Lysophospholipid acyltransferase LPEAT2
100193648	GRMZM2G096010	Zm00001d040629	K13510	EC2.3.1.67 2.3.1.23	Lysophospholipid acyltransferase LPEAT1
103637104	GRMZM2G517332	Zm00001d010026	K13510	EC2.3.1.67 2.3.1.23	lysophospholipid acyltransferase LPEAT1
103627540	GRMZM2G481755	Zm00001d017584	K13519	EC2.3.1.- 2.3.1.23 2.3.1.51	lysophospholipid acyltransferase 1
