Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100383438	GRMZM2G147884	Zm00001d003309	K00276	EC1.4.3.21	Copper amine oxidase family protein
100279491	GRMZM2G042660	Zm00001d006638	K00276	EC1.4.3.21	primary amine oxidase
103641531	GRMZM2G359298	Zm00001d025103	K00276	EC1.4.3.21	primary amine oxidase
100191282	GRMZM2G106250	Zm00001d012590	K00074	EC1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase
100273311	GRMZM2G094712	Zm00001d043382	K14454	EC2.6.1.1	glutamate-oxaloacetate transaminase1
100274119	GRMZM2G146677	Zm00001d016198	K14455	EC2.6.1.1	aspartate aminotransferase
100282625	GRMZM5G836910	Zm00001d018386	K00811	EC2.6.1.1	aspartate aminotransferase
100276531	GRMZM2G400604	Zm00001d042685	K15849	EC2.6.1.79 2.6.1.78 2.6.1.1	glutamate-oxaloacetate transaminase4
100274472	GRMZM2G033799	Zm00001d010190	K15849	EC2.6.1.79 2.6.1.78 2.6.1.1	glutamate-oxaloacetate transaminase5
100279999	GRMZM2G139813	-	K00815	EC2.6.1.5	uncharacterized LOC100279999
100279205	GRMZM2G002652	Zm00001d053107	K00815	EC2.6.1.5	uncharacterized LOC100279205
100191816	GRMZM2G006480	Zm00001d048736	K00815	EC2.6.1.5	S-alkyl-thiohydroximate lyase SUR1
100191987	GRMZM2G170595	Zm00001d017802	K00817	EC2.6.1.9	histidinol-phosphate aminotransferase
606444	GRMZM2G088396	Zm00001d015356	K00457	EC1.13.11.27	4-hydroxyphenylpyruvate dioxygenase 1
103633803	GRMZM2G374213	Zm00001d019365	K00457	EC1.13.11.27	4-hydroxyphenylpyruvate dioxygenase
100284546	GRMZM2G048672	Zm00001d014659	K07253	EC5.3.2.1	macrophage migration inhibitory factor
103646736	GRMZM2G050937	-	K01426	EC3.5.1.4	putative amidase ARB_02965
100285985	GRMZM5G819320	Zm00001d033682	K01426	EC3.5.1.4	Toc64
100384731	GRMZM2G169087	Zm00001d006886	K01426	EC3.5.1.4	Amidase 1
109939630	-	Zm00001d013463	K01426	EC3.5.1.4	outer envelope protein 64, chloroplastic-like
109944240	GRMZM2G050937	Zm00001d004288	K01426	EC3.5.1.4	putative amidase C869.01
100281042	GRMZM2G118345	Zm00001d003015	K10775	EC4.3.1.24	phenylalanine ammonia-lyase
100285115	GRMZM2G081582	Zm00001d051163	K10775	EC4.3.1.24	phenylalanine ammonia-lyase
100381820	GRMZM2G170692	Zm00001d017279	K10775	EC4.3.1.24	phenylalanine ammonia-lyase
100273579	GRMZM2G029048	Zm00001d017275	K10775	EC4.3.1.24	phenylalanine ammonia lyase9
100281532	GRMZM2G063917	Zm00001d051166	K10775	EC4.3.1.24	phenylalanine ammonia-lyase
103655990	GRMZM2G153871	Zm00001d053619	K10775	EC4.3.1.24	phenylalanine ammonia-lyase-like
103627433	GRMZM2G334660	Zm00001d017276	K10775	EC4.3.1.24	phenylalanine ammonia-lyase
100384215	GRMZM2G441347	Zm00001d003016	K10775	EC4.3.1.24	phenylalanine ammonia lyase2
109943525	-	Zm00001d033286	K10775	EC4.3.1.24	phenylalanine ammonia-lyase-like
109946043	-	Zm00001d051164	K10775	EC4.3.1.24	phenylalanine ammonia-lyase-like
542258	GRMZM2G074604	Zm00001d017274	K13064	EC4.3.1.25	phenylalanine ammonia lyase 3
100272756	GRMZM2G147245	Zm00001d037849	K00487	EC1.14.13.11	putative cytochrome P450 superfamily protein
100284998	GRMZM2G028677	Zm00001d016471	K00487	EC1.14.13.11	trans-cinnamate 4-monooxygenase
100272801	GRMZM2G139874	Zm00001d009858	K00487	EC1.14.13.11	putative cytochrome P450 superfamily protein
103636555	GRMZM2G010468	Zm00001d012510	K00487	EC1.14.13.11	trans-cinnamate 4-monooxygenase
103637741	GRMZM2G433624	Zm00001d030132	K01904	EC6.2.1.12	4-coumarate--CoA ligase-like 3
100283944	GRMZM2G014651	Zm00001d003702	K01904	EC6.2.1.12	4-coumarate--CoA ligase 2
542166	GRMZM2G075333	Zm00001d015459	K01904	EC6.2.1.12	4-coumarate--CoA ligase 1
100191850	GRMZM2G122787	Zm00001d027711	K01904	EC6.2.1.12	4-coumarate--CoA ligase-like 7
100280065	-	-	K01904	EC6.2.1.12	uncharacterized LOC100280065
100382272	GRMZM2G055320	Zm00001d046915	K01904	EC6.2.1.12	uncharacterized LOC100382272
100191997	GRMZM2G048522	-	K01904	EC6.2.1.12	putative AMP-dependent synthetase and ligase superfamily protein
100280100	GRMZM2G174574	Zm00001d033055	K01904	EC6.2.1.12	uncharacterized LOC100280100
103652288	-	-	K01904	EC6.2.1.12	4-coumarate--CoA ligase-like 2
103653401	GRMZM2G174732	Zm00001d050224	K01904	EC6.2.1.12	probable 4-coumarate--CoA ligase 1
103653944	GRMZM2G054013	Zm00001d051529	K01904	EC6.2.1.12	probable 4-coumarate--CoA ligase 2
109939191	-	-	K01904	EC6.2.1.12	probable 4-coumarate--CoA ligase 1
107282093	GRMZM2G127948	Zm00001d036293	K00588	EC2.1.1.104	Caffeoyl-CoA O-methyltransferase1
