Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100279999	GRMZM2G139813	-	K00815	EC2.6.1.5	uncharacterized LOC100279999
100279205	GRMZM2G002652	Zm00001d053107	K00815	EC2.6.1.5	uncharacterized LOC100279205
100191816	GRMZM2G006480	Zm00001d048736	K00815	EC2.6.1.5	S-alkyl-thiohydroximate lyase SUR1
100272756	GRMZM2G147245	Zm00001d037849	K00487	EC1.14.13.11	putative cytochrome P450 superfamily protein
100284998	GRMZM2G028677	Zm00001d016471	K00487	EC1.14.13.11	trans-cinnamate 4-monooxygenase
100272801	GRMZM2G139874	Zm00001d009858	K00487	EC1.14.13.11	putative cytochrome P450 superfamily protein
103636555	GRMZM2G010468	Zm00001d012510	K00487	EC1.14.13.11	trans-cinnamate 4-monooxygenase
103637741	GRMZM2G433624	Zm00001d030132	K01904	EC6.2.1.12	4-coumarate--CoA ligase-like 3
100283944	GRMZM2G014651	Zm00001d003702	K01904	EC6.2.1.12	4-coumarate--CoA ligase 2
542166	GRMZM2G075333	Zm00001d015459	K01904	EC6.2.1.12	4-coumarate--CoA ligase 1
100191850	GRMZM2G122787	Zm00001d027711	K01904	EC6.2.1.12	4-coumarate--CoA ligase-like 7
100280065	-	-	K01904	EC6.2.1.12	uncharacterized LOC100280065
100382272	GRMZM2G055320	Zm00001d046915	K01904	EC6.2.1.12	uncharacterized LOC100382272
100191997	GRMZM2G048522	-	K01904	EC6.2.1.12	putative AMP-dependent synthetase and ligase superfamily protein
100280100	GRMZM2G174574	Zm00001d033055	K01904	EC6.2.1.12	uncharacterized LOC100280100
103652288	-	-	K01904	EC6.2.1.12	4-coumarate--CoA ligase-like 2
103653401	GRMZM2G174732	Zm00001d050224	K01904	EC6.2.1.12	probable 4-coumarate--CoA ligase 1
103653944	GRMZM2G054013	Zm00001d051529	K01904	EC6.2.1.12	probable 4-coumarate--CoA ligase 2
109939191	-	-	K01904	EC6.2.1.12	probable 4-coumarate--CoA ligase 1
100384459	GRMZM2G099729	Zm00001d025819	K03183	EC2.1.1.201 2.1.1.163	2-phytyl-14-beta-naphthoquinone methyltransferase chloroplastic
100282174	GRMZM2G080497	Zm00001d051848	K06125	EC2.5.1.39	para-hydroxybenzoate--polyprenyltransferase
100272292	GRMZM2G028552	Zm00001d045322	K00591	EC2.1.1.64 2.1.1.114	Ubiquinone biosynthesis O-methyltransferase mitochondrial
109941453	-	-	K00591	EC2.1.1.64 2.1.1.114	ubiquinone biosynthesis O-methyltransferase, mitochondrial-like
109941456	-	Zm00001d010103	K00591	EC2.1.1.64 2.1.1.114	ubiquinone biosynthesis O-methyltransferase, mitochondrial-like
103635598	GRMZM2G052418	Zm00001d010117	K00591	EC2.1.1.64 2.1.1.114	ubiquinone biosynthesis O-methyltransferase, mitochondrial
100382613	GRMZM2G134270	Zm00001d012884	K06126	EC1.14.13.-	uncharacterized LOC100382613
100383639	GRMZM2G065210	Zm00001d047869	K06127	EC2.1.1.201	ubiquinone biosynthesis methyltransferase COQ5
103636258	GRMZM2G438673	Zm00001d011773	K06127	EC2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
100274055	-	Zm00001d026386	K06127	EC2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
100275708	GRMZM2G022837	Zm00001d020220	K02552	EC5.4.4.2	Isochorismate synthase 2 chloroplastic
100275595	GRMZM2G066426	Zm00001d035200	K14760	EC6.2.1.26	putative AMP-dependent synthetase and ligase superfamily protein
100304279	GRMZM2G060156	Zm00001d043970	K01661	EC4.1.3.36	hypothetical protein
103633180	-	Zm00001d021500	K01661	EC4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase, peroxisomal-like
100285808	GRMZM2G097283	-	K02548	EC2.5.1.- 2.5.1.74	uncharacterized LOC100285808
100283201	GRMZM2G138800	Zm00001d043249	K03809	EC1.6.5.2	NAD(P)H dehydrogenase (quinone) FQR1
100279567	GRMZM2G165133	Zm00001d005251	K03809	EC1.6.5.2	flavoprotein wrbA
100285601	GRMZM2G082792	Zm00001d010698	K03809	EC1.6.5.2	uncharacterized LOC100285601
100285365	GRMZM2G159643	Zm00001d012607	K03809	EC1.6.5.2	uncharacterized LOC100285365
103630047	GRMZM2G174621	Zm00001d037542	K03809	EC1.6.5.2	NAD(P)H dehydrogenase (quinone) FQR1
100280914	GRMZM2G042136	Zm00001d014157	K03809	EC1.6.5.2	flavoprotein wrbA
606444	GRMZM2G088396	Zm00001d015356	K00457	EC1.13.11.27	4-hydroxyphenylpyruvate dioxygenase 1
103633803	GRMZM2G374213	Zm00001d019365	K00457	EC1.13.11.27	4-hydroxyphenylpyruvate dioxygenase
100192987	GRMZM2G001097	Zm00001d017157	K12501	EC2.5.1.117	TRAF-like superfamily protein
100280305	GRMZM2G113476	Zm00001d006657	K12501	EC2.5.1.117	Homogentisate solanesyltransferase chloroplastic
100194079	GRMZM2G111928	Zm00001d052392	K12501	EC2.5.1.117	uncharacterized LOC100194079
100284931	GRMZM2G082998	-	K12502	EC2.1.1.295	uncharacterized LOC100284931
732789	GRMZM2G048472	Zm00001d046909	K09833	EC2.5.1.116 2.5.1.115	homogentisate phytyltransferase VTE2-1
100192568	GRMZM2G410644	Zm00001d006387	K09833	EC2.5.1.116 2.5.1.115	uncharacterized LOC100192568
103651727	GRMZM5G848876	Zm00001d039491	K09833	EC2.5.1.116 2.5.1.115	homogentisate geranylgeranyltransferase-like
103638712	GRMZM2G173358	Zm00001d046558	K09833	EC2.5.1.116 2.5.1.115	homogentisate geranylgeranyltransferase, chloroplastic
541877	GRMZM2G009785	Zm00001d015985	K09834	EC5.5.1.24	sucrose export defective 1
732837	GRMZM2G035213	Zm00001d017746	K05928	EC2.1.1.95	vitamin E synthesis4
