Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100281965	GRMZM5G841900	Zm00001d018471	K07573	-	3-5 exoribonuclease CSL4
100216860	GRMZM2G009413	Zm00001d001973	K03679	-	Exosome complex component RRP4-like protein
100282437	GRMZM5G802854	Zm00001d043975	K03681	-	exosome complex exonuclease RRP40
103651400	GRMZM2G173989	Zm00001d043981	K03681	-	putative exosome complex component rrp40
100193137	GRMZM5G886044	Zm00001d031643	K12586	-	exosome complex exonuclease RRP43
100282327	GRMZM2G123305	Zm00001d049854	K12586	-	exosome complex exonuclease RRP43
109945350	-	Zm00001d044450	K12586	-	exosome complex component RRP43-like
100382718	GRMZM2G158789	Zm00001d022236	K12587	-	Exosome complex component RRP41-like
100856959	GRMZM2G040555	Zm00001d014880	K12589	-	exosome complex exonuclease RRP42
103626486	GRMZM2G116133	Zm00001d014882	K12589	-	exosome complex component RRP42-like
100192964	GRMZM2G345039	Zm00001d009522	K11600	-	RNase PH homolog
100280057	GRMZM2G083620	Zm00001d012826	K12590	-	exosome complex exonuclease RRP46
109940581	GRMZM5G829408	Zm00001d038664	K12590	-	exosome complex exonuclease RRP46 homolog
103645589	GRMZM2G413835	-	K03678	-	exosome complex component RRP45A
100384304	GRMZM2G438622	Zm00001d016770	K03678	-	Exosome complex component RRP45B
103638336	GRMZM2G158586	Zm00001d045898	K03678	-	exosome complex component RRP45A-like
100194408	GRMZM2G031859	Zm00001d027487	K12585	EC3.1.13.-	Exosome complex exonuclease RRP44 homolog A
103645477	-	Zm00001d033326	K12591	EC3.1.13.-	protein RRP6-like 2
100384536	GRMZM2G000749	Zm00001d027726	K12591	EC3.1.13.-	Protein RRP6-like 2
100383056	GRMZM2G118917	Zm00001d032894	K12591	EC3.1.13.-	Protein RRP6-like 2
103642577	-	-	K12591	EC3.1.13.-	protein RRP6-like 2
103628557	-	Zm00001d012733	K12591	EC3.1.13.-	protein RRP6-like 2
103642749	-	Zm00001d031578	K12591	EC3.1.13.-	protein RRP6-like 1
103652295	-	-	K12591	EC3.1.13.-	protein RRP6-like 2
100277089	GRMZM2G059618	Zm00001d050165	K12592	-	uncharacterized LOC100277089
100277744	GRMZM2G079625	Zm00001d039874	K12593	-	uncharacterized LOC100277744
103651371	GRMZM2G346639	Zm00001d043907	K03514	EC2.7.7.19	non-canonical poly(A) RNA polymerase PAPD5
103638180	GRMZM2G040995	Zm00001d045590	K12598	EC3.6.4.13	DExH-box ATP-dependent RNA helicase DExH9
103634889	GRMZM2G047949	Zm00001d008777	K12598	EC3.6.4.13	DExH-box ATP-dependent RNA helicase DExH10
100383871	GRMZM2G024882	Zm00001d015314	K12599	EC3.6.4.-	DExH-box ATP-dependent RNA helicase DExH11
103644768	GRMZM2G398825	-	K12600	-	tetratricopeptide repeat protein SKI3
100192788	GRMZM2G126552	Zm00001d048691	K12602	-	uncharacterized LOC100192788
100280629	GRMZM2G124051	Zm00001d027811	K12603	EC3.1.13.4	CCR4-NOT transcription complex subunit 6
100279626	GRMZM2G118467	Zm00001d032979	K12603	EC3.1.13.4	Carbon catabolite repressor protein 4 homolog 1
100279717	GRMZM2G043509	Zm00001d014187	K12603	EC3.1.13.4	uncharacterized LOC100279717
100282428	GRMZM2G054056	Zm00001d038091	K12603	EC3.1.13.4	uncharacterized LOC100282428
100273922	-	-	K12604	-	uncharacterized LOC100273922
103650181	-	Zm00001d040832	K12604	-	CCR4-NOT transcription complex subunit 1-like
100502409	GRMZM5G827026	Zm00001d048546	K12604	-	transcription regulator
103653357	-	Zm00001d050145	K12604	-	CCR4-NOT transcription complex subunit 1-like
109942377	-	Zm00001d046017	K12604	-	CCR4-NOT transcription complex subunit 1-like
100281429	GRMZM2G010357	Zm00001d038525	K12605	-	putative NOT transcription complex subunit VIP2
100381661	GRMZM2G091143	Zm00001d052098	K12605	-	putative NOT transcription complex subunit VIP2
103643788	GRMZM2G340749	Zm00001d033494	K12580	-	CCR4-NOT transcription complex subunit 3
100193927	GRMZM2G100246	Zm00001d013653	K12580	-	uncharacterized LOC100193927
103647171	GRMZM2G146267	-	K10643	EC2.3.2.27	uncharacterized LOC103647171
103649602	GRMZM2G352891	Zm00001d039400	K10643	EC2.3.2.27	RNA binding (RRM/RBD/RNP motifs) family protein
100501174	-	Zm00001d024713	K10643	EC2.3.2.27	RNA binding (RRM/RBD/RNP motifs) family protein
100381591	GRMZM2G099980	-	K10643	EC2.3.2.27	RNA binding (RRM/RBD/RNP motifs) family protein
100384257	GRMZM2G091583	Zm00001d052307	K10643	EC2.3.2.27	RNA binding (RRM/RBD/RNP motifs) family protein
100216888	GRMZM2G110960	Zm00001d052031	K12581	-	putative CCR4-associated factor 1 homolog 11
103644795	GRMZM2G155417	-	K12581	-	probable CCR4-associated factor 1 homolog 11
103648183	GRMZM2G011303	-	K12581	-	probable CCR4-associated factor 1 homolog 9
100193739	GRMZM2G071059	Zm00001d020486	K12581	-	CCR4-NOT transcription complex subunit 7
103649452	GRMZM2G137525	Zm00001d007654	K12581	-	probable CCR4-associated factor 1 homolog 11
