Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100274017	GRMZM5G860137	Zm00001d008432	K00626	EC2.3.1.9	acetyl-CoA acetyltransferase, cytosolic 2
100282283	GRMZM5G866758	Zm00001d029416	K00626	EC2.3.1.9	acetyl-CoA acetyltransferase, cytosolic 1
101202696	GRMZM2G085474	Zm00001d031212	K00626	EC2.3.1.9	acetyl-CoA acetyltransferase, cytosolic 1
103640265	GRMZM5G830250	Zm00001d047224	K00626	EC2.3.1.9	acetyl-CoA acetyltransferase, cytosolic 1
100192501	GRMZM5G848768	Zm00001d018487	K07513	EC2.3.1.16	acetyl-CoA C-acyltransferase-like protein
103653241	-	Zm00001d049882	K07513	EC2.3.1.16	3-ketoacyl-CoA thiolase 2, peroxisomal-like
100193233	-	-	K07513	EC2.3.1.16	uncharacterized LOC100193233
100274263	GRMZM2G110201	Zm00001d014093	K07513	EC2.3.1.16	uncharacterized LOC100274263
100285945	GRMZM2G132903	Zm00001d009182	K10527	EC1.1.1.211 1.1.1.35 4.2.1.17	glyoxysomal fatty acid beta-oxidation multifunctional protein MFP-a
100281695	GRMZM2G459755	Zm00001d015992	K10527	EC1.1.1.211 1.1.1.35 4.2.1.17	uncharacterized LOC100281695
103654691	GRMZM5G854613	Zm00001d053308	K10527	EC1.1.1.211 1.1.1.35 4.2.1.17	peroxisomal fatty acid beta-oxidation multifunctional protein
103628476	GRMZM2G177404	-	K10527	EC1.1.1.211 1.1.1.35 4.2.1.17	peroxisomal fatty acid beta-oxidation multifunctional protein-like
103630229	GRMZM2G117357	Zm00001d037939	K10527	EC1.1.1.211 1.1.1.35 4.2.1.17	peroxisomal fatty acid beta-oxidation multifunctional protein MFP2
100191469	GRMZM5G864319	Zm00001d045251	K00232	EC1.3.3.6	Acyl-coenzyme A oxidase
100285661	GRMZM2G014136	Zm00001d042884	K00232	EC1.3.3.6	acyl-coenzyme A oxidase 2
100282107	GRMZM2G002959	Zm00001d037521	K00232	EC1.3.3.6	glutaryl-CoA dehydrogenase
100382424	GRMZM2G052389	Zm00001d045606	K00232	EC1.3.3.6	Peroxisomal acyl-coenzyme A oxidase 1
100283936	GRMZM5G862219	Zm00001d039768	K00232	EC1.3.3.6	uncharacterized LOC100283936
103652794	GRMZM2G099666	Zm00001d048890	K00232	EC1.3.3.6	acyl-coenzyme A oxidase 2, peroxisomal
100502333	GRMZM2G001297	Zm00001d007158	K00249	EC1.3.8.7	putative acyl-CoA dehydrogenase IBR3
103644323	GRMZM2G016774	Zm00001d034832	K01897	EC6.2.1.3	probable acyl-activating enzyme 16, chloroplastic
100285568	GRMZM2G079236	Zm00001d005019	K01897	EC6.2.1.3	Acyl-CoA synthetase long-chain family member 3
100281538	GRMZM2G098596	Zm00001d023238	K01897	EC6.2.1.3	AMP-binding protein
100281546	GRMZM2G059381	Zm00001d052485	K01897	EC6.2.1.3	AMP-binding protein
100281457	GRMZM5G812228	Zm00001d045295	K01897	EC6.2.1.3	ACS-like protein
100281785	GRMZM2G104847	Zm00001d053127	K01897	EC6.2.1.3	Long chain acyl-CoA synthetase 2
100383523	GRMZM2G152127	Zm00001d043851	K01897	EC6.2.1.3	putative AMP-dependent synthetase and ligase superfamily protein
100279270	GRMZM2G101875	Zm00001d024723	K01897	EC6.2.1.3	Long chain acyl-CoA synthetase 1
100304373	GRMZM2G339336	Zm00001d052399	K01897	EC6.2.1.3	uncharacterized LOC100304373
103632349	GRMZM2G002614	Zm00001d044016	K01897	EC6.2.1.3	long chain acyl-CoA synthetase 4
103654554	GRMZM2G117064	Zm00001d053009	K01897	EC6.2.1.3	long chain acyl-CoA synthetase 9, chloroplastic
103640823	GRMZM2G118286	Zm00001d023538	K01897	EC6.2.1.3	long chain acyl-CoA synthetase 9, chloroplastic
542459	GRMZM2G078118	Zm00001d018468	K00121	EC1.1.1.1 1.1.1.284	formaldehyde dehydrogenase homolog 1
100193894	GRMZM2G397055	-	K00121	EC1.1.1.1 1.1.1.284	putative alcohol dehydrogenase superfamily protein
100273217	GRMZM2G154007	Zm00001d027996	K00121	EC1.1.1.1 1.1.1.284	Alcohol dehydrogenase-like 2
542363	GRMZM2G442658	Zm00001d033931	K18857	EC1.1.1.1	alcohol dehydrogenase 1
542364	GRMZM2G098346	Zm00001d049059	K18857	EC1.1.1.1	alcohol dehydrogenase 2
100272357	GRMZM2G152981	-	K00001	EC1.1.1.1	putative alcohol dehydrogenase superfamily protein
100272578	GRMZM2G149272	Zm00001d051227	K00001	EC1.1.1.1	Alcohol dehydrogenase-like 6
100383565	GRMZM2G152975	Zm00001d030348	K00001	EC1.1.1.1	putative alcohol dehydrogenase superfamily protein
100281700	GRMZM2G060800	Zm00001d000116	K00128	EC1.2.1.3	aldehyde dehydrogenase, dimeric NADP-preferring
