Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
103645753	GRMZM2G348956	Zm00001d001806	K07456	-	endonuclease MutS2
100285474	GRMZM2G098305	Zm00001d044086	K03111	-	single-stranded DNA-binding protein
103653697	GRMZM2G058441	Zm00001d050929	K10858	-	DNA mismatch repair protein PMS1
103636271	GRMZM2G133952	Zm00001d011829	K08734	-	DNA mismatch repair protein MLH1
542006	GRMZM2G110212	Zm00001d039596	K08737	-	MutS homolog 2
542626	GRMZM2G421541	Zm00001d020424	K08737	-	mismatch binding protein Mus3
100279876	GRMZM2G056075	Zm00001d022028	K08735	-	MutS homolog 1
103642206	GRMZM2G093623	-	K08736	-	DNA mismatch repair protein MSH3
103647640	GRMZM2G315902	-	K08739	-	DNA mismatch repair protein MLH3
109944383	-	Zm00001d006300	K08739	-	uncharacterized LOC109944383
109944384	-	Zm00001d006301	K08739	-	uncharacterized LOC109944384
103648088	GRMZM2G457381	Zm00001d007500	K10754	-	replication factor C subunit 1
100282197	GRMZM2G103740	Zm00001d023578	K10755	-	replication factor C subunit 2
100282678	GRMZM6G798998	Zm00001d026089	K10755	-	uncharacterized LOC100282678
103637697	GRMZM2G361855	-	K10756	-	replication factor C subunit 5
100193357	GRMZM2G060924	Zm00001d034399	K10756	-	Replication factor C subunit 3
100216703	GRMZM2G126292	Zm00001d018243	K10756	-	replication factor C subunit 3
103625817	GRMZM5G897818	Zm00001d013095	K10756	-	replication factor C subunit 5
542425	GRMZM2G030523	Zm00001d018415	K04802	-	proliferating cell nuclear antigen 1
542357	GRMZM2G108712	Zm00001d051995	K04802	-	proliferating cell nuclear antigen 2
100381439	GRMZM2G096920	Zm00001d043287	K10746	EC3.1.-.-	Exonuclease 1
103643361	-	Zm00001d032425	K07466	-	replication protein A 70 kDa DNA-binding subunit B-like
103649263	-	Zm00001d006642	K07466	-	uncharacterized LOC103649263
103649217	-	Zm00001d006215	K07466	-	uncharacterized LOC103649217
103644320	GRMZM2G006445	Zm00001d034819	K07466	-	uncharacterized LOC103644320
103646196	-	Zm00001d002987	K07466	-	uncharacterized LOC103646196
103650289	-	Zm00001d041253	K07466	-	Helicase
100285427	GRMZM2G076329	-	K07466	-	DNA binding protein
100280528	GRMZM5G825437	Zm00001d039263	K07466	-	OB-fold nucleic acid binding domain containing protein
100272828	GRMZM2G067522	Zm00001d009023	K07466	-	Nucleic acid-binding OB-fold-like protein
100273584	GRMZM2G086934	Zm00001d048086	K07466	-	Replication protein A DNA-binding subunit
103642267	GRMZM2G479967	Zm00001d023382	K07466	-	uncharacterized LOC103642267
100383940	GRMZM2G074835	Zm00001d013761	K07466	-	uncharacterized LOC100383940
100500983	GRMZM2G450935	Zm00001d049377	K07466	-	uncharacterized LOC100500983
100275706	not found	not found	K07466	-	not found
100501330	GRMZM2G045699	Zm00001d032606	K07466	-	uncharacterized LOC100501330
100383373	GRMZM2G115013	Zm00001d052113	K07466	-	Replication protein A 70 kDa DNA-binding subunit A
100275940	GRMZM2G073622	Zm00001d011766	K07466	-	Nucleic acid-binding OB-fold-like protein
100280726	GRMZM2G098714	Zm00001d028210	K07466	-	uncharacterized LOC100280726
100274860	-	-	K07466	-	uncharacterized LOC100274860
103636157	-	Zm00001d011546	K07466	-	uncharacterized LOC103636157
