Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100381809	GRMZM2G061988	Zm00001d030533	K00275	EC1.4.3.5	Pyridoxine/pyridoxamine 5'-phosphate oxidase 1 chloroplastic
100283562	GRMZM2G069758	Zm00001d041407	K00868	EC2.7.1.35	pyridoxal kinase
100502503	GRMZM2G021106	Zm00001d016301	K13248	EC3.1.3.74	uncharacterized LOC100502503
103636051	GRMZM2G142776	Zm00001d011284	K13248	EC3.1.3.74	thiamine phosphate phosphatase-like protein
100193172	GRMZM2G022130	Zm00001d013845	K05275	EC1.1.1.65	aldo-keto reductase/ oxidoreductase
100284817	GRMZM2G300801	-	K00831	EC2.6.1.52	uncharacterized LOC100284817
100283397	GRMZM2G050570	Zm00001d043780	K01733	EC4.2.3.1	threonine synthase
103644763	GRMZM2G143025	-	K01733	EC4.2.3.1	threonine synthase, chloroplastic
103646801	GRMZM2G120833	-	K01733	EC4.2.3.1	threonine synthase, chloroplastic
100272752	-	Zm00001d037768	K01733	EC4.2.3.1	uncharacterized LOC100272752
103630689	GRMZM2G179797	Zm00001d038904	K01733	EC4.2.3.1	threonine synthase, chloroplastic-like
100272732	GRMZM2G120652	Zm00001d018633	K06215	EC4.3.3.6	uncharacterized LOC100272732
100280630	GRMZM5G850015	Zm00001d007936	K06215	EC4.3.3.6	pyridoxin biosynthesis protein ER1
100280887	GRMZM2G023528	Zm00001d053981	K08681	EC4.3.3.6	putative pyridoxal 5'-phosphate synthase subunit PDX2
