Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
103631673	GRMZM2G048740	Zm00001d027536	K00640	EC2.3.1.30	probable serine acetyltransferase 2
542499	GRMZM5G816110	Zm00001d038737	K00640	EC2.3.1.30	serine acetyltransferase 3
541958	GRMZM2G069203	Zm00001d011735	K00640	EC2.3.1.30	serine acetyltransferase 1
541959	GRMZM2G013430	Zm00001d028154	K00640	EC2.3.1.30	serine acetyltransferase 2
100280321	GRMZM2G082185	Zm00001d008379	K01738	EC2.5.1.47	cysteine synthase 1
100193476	GRMZM2G128744	Zm00001d028220	K01738	EC2.5.1.47	uncharacterized LOC100193476
103646469	GRMZM2G362803	-	K01738	EC2.5.1.47	cysteine synthase
100272829	GRMZM2G328893	Zm00001d040235	K01738	EC2.5.1.47	Cysteine synthase mitochondrial
100502310	-	Zm00001d045327	K01738	EC2.5.1.47	cysteine synthase
542438	GRMZM2G005887	Zm00001d031136	K01738	EC2.5.1.47	cysteine synthase 2
103651084	GRMZM2G133359	Zm00001d043101	K01738	EC2.5.1.47	cysteine synthase-like
100216991	GRMZM2G104269	Zm00001d045340	K01738	EC2.5.1.47	Pyridoxal-5'-phosphate-dependent enzyme family protein
103638079	GRMZM2G104237	Zm00001d045341	K01738	EC2.5.1.47	cysteine synthase
103638081	GRMZM2G003289	Zm00001d045344	K01738	EC2.5.1.47	putative inactive cysteine synthase 2
109942192	-	Zm00001d045347	K01738	EC2.5.1.47	putative inactive cysteine synthase 2
109939155	-	-	K01738	EC2.5.1.47	putative inactive cysteine synthase 2
100216722	GRMZM2G036708	Zm00001d004413	K13034	EC4.4.1.9 2.5.1.47	cysteine synthase
100281708	GRMZM2G167156	Zm00001d045153	K01760	EC4.4.1.8	Cystathionine beta-lyase chloroplastic
541876	GRMZM2G039166	Zm00001d043302	K00547	EC2.1.1.10	homocysteine S-methyltransferase 4
541874	GRMZM2G117240	Zm00001d031019	K00547	EC2.1.1.10	homocysteine S-methyltransferase-2
541875	GRMZM2G152470	Zm00001d041455	K00547	EC2.1.1.10	uncharacterized LOC541875
541873	GRMZM6G310687	Zm00001d048060	K00547	EC2.1.1.10	homocysteine S-methyltransferase 1
541942	GRMZM2G149751	Zm00001d031128	K00549	EC2.1.1.14	uncharacterized LOC541942
100286153	GRMZM2G165747	Zm00001d033480	K00549	EC2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
