Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
103640342	GRMZM2G480451	Zm00001d030791	K07964	EC3.2.1.166	heparanase-like protein 1
100285720	GRMZM5G858599	Zm00001d045138	K07964	EC3.2.1.166	heparanase-like protein 3
100192026	GRMZM2G098397	Zm00001d041511	K07964	EC3.2.1.166	Heparanase-like protein 1
100193781	GRMZM2G148167	Zm00001d037493	K07964	EC3.2.1.166	uncharacterized LOC100193781
100501670	GRMZM2G083812	Zm00001d018404	K07964	EC3.2.1.166	uncharacterized LOC100501670
100279495	GRMZM2G107815	Zm00001d028187	K07964	EC3.2.1.166	uncharacterized LOC100279495
100193372	GRMZM2G302045	Zm00001d011929	K10532	EC2.3.1.78	Heparan-alpha-glucosaminide N-acetyltransferase
100193245	GRMZM2G030122	Zm00001d009856	K10532	EC2.3.1.78	Heparan-alpha-glucosaminide N-acetyltransferase
103655106	GRMZM2G161852	Zm00001d049015	K10532	EC2.3.1.78	heparan-alpha-glucosaminide N-acetyltransferase
103639124	GRMZM2G033592	Zm00001d047455	K01205	EC3.2.1.50	alpha-N-acetylglucosaminidase
100502243	GRMZM2G164676	Zm00001d038847	K12309	EC3.2.1.23	beta-galactosidase
100280704	GRMZM5G860235	-	K12373	EC3.2.1.52	beta-hexosaminidase
100280178	GRMZM2G134251	-	K12373	EC3.2.1.52	uncharacterized LOC100280178
100281192	GRMZM2G034598	Zm00001d035598	K12373	EC3.2.1.52	uncharacterized LOC100281192
100277104	GRMZM2G117405	Zm00001d012176	K12373	EC3.2.1.52	uncharacterized LOC100277104
103630365	GRMZM2G121514	Zm00001d038196	K12373	EC3.2.1.52	beta-hexosaminidase 3
