Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100136881	GRMZM2G052935	Zm00001d005151	K00928	EC2.7.2.4	monofunctional aspartate kinase 2
100279553	GRMZM2G300862	Zm00001d042264	K00928	EC2.7.2.4	uncharacterized LOC100279553
103644325	GRMZM2G024686	-	K00928	EC2.7.2.4	aspartokinase 1, chloroplastic-like
109940202	-	Zm00001d037282	K00928	EC2.7.2.4	aspartokinase 2, chloroplastic-like
542708	GRMZM2G104546	Zm00001d005535	K12524	EC1.1.1.3 2.7.2.4	aspartate kinase homoserine dehydrogenase 2
542249	GRMZM2G365423	Zm00001d050133	K12524	EC1.1.1.3 2.7.2.4	uncharacterized LOC542249
100280067	GRMZM2G136712	Zm00001d019988	K12524	EC1.1.1.3 2.7.2.4	uncharacterized LOC100280067
100191334	GRMZM2G076885	Zm00001d013223	K00133	EC1.2.1.11	uncharacterized LOC100191334
100282239	GRMZM2G556131	Zm00001d002602	K01714	EC4.3.3.7	dihydrodipicolinate synthase 2
542379	GRMZM2G027835	Zm00001d046898	K01714	EC4.3.3.7	dihydrodipicolinate synthase 1
100194039	GRMZM2G090241	Zm00001d049956	K00215	EC1.17.1.8	uncharacterized LOC100194039
100272879	GRMZM2G104575	Zm00001d047935	K00215	EC1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase 2 chloroplastic
100191234	GRMZM2G130332	Zm00001d030677	K01778	EC5.1.1.7	Diaminopimelate epimerase chloroplastic
100273435	-	Zm00001d041575	K01778	EC5.1.1.7	Diaminopimelate epimerase chloroplastic
100283445	GRMZM2G010328	Zm00001d028810	K10206	EC2.6.1.83	transaminase/ transferase, transferring nitrogenous groups
103632470	GRMZM2G119150	Zm00001d028165	K10206	EC2.6.1.83	aminotransferase ALD1 homolog
103639249	GRMZM2G415117	Zm00001d047695	K10206	EC2.6.1.83	probable LL-diaminopimelate aminotransferase, chloroplastic
100273126	GRMZM2G020446	Zm00001d023429	K01586	EC4.1.1.20	diaminopimelate decarboxylase
100217223	GRMZM2G090722	Zm00001d000153	K01586	EC4.1.1.20	uncharacterized LOC100217223
