Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100381523	GRMZM2G030659	Zm00001d024533	K12811	EC3.6.4.13	uncharacterized LOC100381523
100384654	GRMZM2G088218	Zm00001d011149	K12812	EC3.6.4.13	uncharacterized LOC100384654
100273717	GRMZM5G892645	Zm00001d009761	K12812	EC3.6.4.13	spliceosome RNA helicase BAT1
100383864	GRMZM2G121776	Zm00001d049979	K12813	EC3.6.4.13	uncharacterized LOC100383864
103647704	GRMZM2G480809	Zm00001d006459	K12815	EC3.6.4.13	pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH7
103636014	GRMZM2G085825	-	K12816	-	pre-mRNA-processing factor 17
100285823	-	-	K12816	-	pre-mRNA-splicing factor PRP17
100282048	GRMZM2G122841	-	K12817	-	uncharacterized LOC100282048
100216989	GRMZM2G034709	-	K12817	-	uncharacterized LOC100216989
100285518	GRMZM2G053622	Zm00001d025884	K12817	-	prp18 domain containing protein
103633324	GRMZM2G046916	Zm00001d021864	K12817	-	pre-mRNA-splicing factor 18-like
103642837	GRMZM2G041724	Zm00001d025877	K12817	-	pre-mRNA-splicing factor 18
103642838	GRMZM2G073041	Zm00001d025878	K12817	-	pre-mRNA-splicing factor 18
103625968	-	Zm00001d013489	K12817	-	pre-mRNA-splicing factor 18
103641855	GRMZM2G034651	-	K12817	-	pre-mRNA-splicing factor 18
103642764	GRMZM2G012123	-	K12818	EC3.6.4.13	probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH5
100281385	GRMZM2G300375	Zm00001d011963	K12818	EC3.6.4.13	ATP-dependent RNA helicase DHX8
103633431	GRMZM5G855311	Zm00001d022176	K12818	EC3.6.4.13	putative RNA helicase family protein
103638000	GRMZM2G000371	Zm00001d045147	K12818	EC3.6.4.13	probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH4
103626876	GRMZM2G029258	Zm00001d015893	K12818	EC3.6.4.13	probable pre-mRNA-splicing factor ATP-dependent RNA helicase
100502246	GRMZM2G142157	Zm00001d049636	K12819	-	uncharacterized LOC100502246
103629005	GRMZM2G057026	Zm00001d035170	K12819	-	pre-mRNA-splicing factor SLU7
100191798	GRMZM2G385931	Zm00001d028923	K12820	EC3.6.4.13	putative pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH3
100282531	GRMZM2G068479	Zm00001d047601	K12820	EC3.6.4.13	pre-mRNA-splicing factor ATP-dependent RNA helicase
100282140	GRMZM2G021149	Zm00001d018882	K11086	-	small nuclear ribonucleoprotein-associated protein B
100272538	GRMZM2G022041	Zm00001d007898	K11086	-	small nuclear ribonucleoprotein-associated protein B
100281963	GRMZM2G027571	Zm00001d003345	K11087	-	small nuclear ribonucleoprotein Sm D1
100284787	-	-	K11087	-	uncharacterized LOC100284787
100286216	GRMZM2G416061	Zm00001d050916	K11087	-	small nuclear ribonucleoprotein Sm D1
100193568	GRMZM2G171372	Zm00001d003014	K11096	-	Small nuclear ribonucleoprotein family protein
100280773	GRMZM2G076329	-	K11096	-	Replication protein A 70 kDa DNA-binding subunit E
100193106	GRMZM2G166985	Zm00001d025866	K11096	-	Small nuclear ribonucleoprotein family protein
100284316	GRMZM2G115925	Zm00001d047962	K11088	-	Small nuclear ribonucleoprotein SmD3b
100285722	GRMZM2G115176	Zm00001d014926	K11088	-	Small nuclear ribonucleoprotein SmD3b
103633373	GRMZM5G884325	-	K11088	-	small nuclear ribonucleoprotein Sm D3-like
103649582	GRMZM2G386608	Zm00001d039372	K11097	-	small nuclear ribonucleoprotein E-like
100282045	GRMZM2G014091	Zm00001d008916	K11097	-	small nuclear ribonucleoprotein E
100284147	GRMZM2G168252	Zm00001d053754	K11098	-	small nuclear ribonucleoprotein F
100285502	GRMZM2G058252	Zm00001d015460	K11098	-	small nuclear ribonucleoprotein F
100282336	GRMZM2G083642	Zm00001d029483	K11099	-	small nuclear ribonucleoprotein G
100193784	GRMZM2G057865	Zm00001d047271	K11099	-	probable small nuclear ribonucleoprotein G
103654351	-	Zm00001d052555	K11099	-	probable small nuclear ribonucleoprotein G
103630231	-	Zm00001d037942	K11099	-	probable small nuclear ribonucleoprotein G
109943612	-	Zm00001d028673	K11099	-	probable small nuclear ribonucleoprotein G
542179	GRMZM2G113592	Zm00001d014343	K11093	-	U1 snRNP
100277950	GRMZM2G018020	Zm00001d037602	K11091	-	uncharacterized LOC100277950
100192596	GRMZM2G413193	Zm00001d053375	K11095	-	uncharacterized LOC100192596
103651641	-	Zm00001d044570	K12821	-	pre-mRNA-processing protein 40A
103651644	GRMZM2G113365	Zm00001d044573	K12821	-	pre-mRNA-processing protein 40A
103643327	GRMZM5G895175	Zm00001d032319	K12822	-	RNA-binding protein 25
103653436	GRMZM2G132857	Zm00001d050316	K12822	-	RNA-binding protein 25
542146	GRMZM2G362850	Zm00001d042416	K12823	EC3.6.4.13	DEAD box RNA helicase 1
100274281	GRMZM2G143246	Zm00001d039452	K12823	EC3.6.4.13	uncharacterized LOC100274281
100381784	GRMZM2G066440	Zm00001d039673	K12823	EC3.6.4.13	putative DEAD-box ATP-dependent RNA helicase family protein
100383248	GRMZM2G078826	Zm00001d044510	K12823	EC3.6.4.13	DEAD-box ATP-dependent RNA helicase 14
103634384	-	Zm00001d022091	K12823	EC3.6.4.13	ATP-dependent RNA helicase-like protein DB10
103636001	GRMZM2G077125	Zm00001d011155	K12823	EC3.6.4.13	DEAD-box ATP-dependent RNA helicase 40
100381583	GRMZM2G703415	Zm00001d007719	K12823	EC3.6.4.13	DEAD-box ATP-dependent RNA helicase 40
109945984	-	Zm00001d048632	K12823	EC3.6.4.13	DEAD-box ATP-dependent RNA helicase 40-like
100304231	GRMZM2G477694	Zm00001d013989	K12824	-	Pre-mRNA-processing protein 40C
100273115	GRMZM2G021642	Zm00001d034858	K11092	-	Inactive protein FRIGIDA
100283511	GRMZM2G007590	Zm00001d047699	K11094	-	spliceosomal protein
100383254	GRMZM2G153450	Zm00001d028804	K11094	-	U2 small nuclear ribonucleoprotein B''
100383468	GRMZM2G431306	Zm00001d040343	K12825	-	putative splicing factor 3A subunit 1
103634672	GRMZM2G028156	Zm00001d008293	K12825	-	probable splicing factor 3A subunit 1
100272589	GRMZM2G100620	Zm00001d028529	K12826	-	Splicing factor 3A subunit 2
100273898	GRMZM2G307906	Zm00001d047859	K12826	-	male sterile45
100217051	GRMZM2G178227	Zm00001d043843	K12827	-	Splicing factor SF3a60-like protein
100277544	GRMZM2G410393	Zm00001d015248	K12828	-	antigenic determinant of rec-A protein, mRNA
100272396	GRMZM2G132060	Zm00001d014897	K12829	-	proline-rich spliceosome-associated (PSP) family protein
103631172	GRMZM2G121354	Zm00001d036331	K12829	-	splicing factor 3B subunit 2
100272422	GRMZM2G096972	Zm00001d015208	K12830	-	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein
103632101	GRMZM2G091449	Zm00001d019115	K12830	-	splicing factor 3B subunit 3
100192006	GRMZM2G102639	Zm00001d014094	K12831	-	RNA-binding (RRM/RBD/RNP motifs) family protein
100501457	GRMZM2G170699	Zm00001d032807	K12831	-	RNA-binding (RRM/RBD/RNP motifs) family protein
100384862	GRMZM2G111596	Zm00001d010213	K12831	-	RNA recognition motif-containing protein
100193321	GRMZM2G175676	Zm00001d038248	K12831	-	uncharacterized LOC100193321
103650933	GRMZM2G111441	Zm00001d042642	K12831	-	splicing factor 3B subunit 4-like
109941953	-	-	K12831	-	splicing factor 3B subunit 4-like
100285762	GRMZM2G121942	-	K12832	-	uncharacterized LOC100285762
103653311	GRMZM2G121942	Zm00001d050056	K12832	-	uncharacterized protein At4g14342
100382393	GRMZM2G358416	Zm00001d013009	K12833	-	Splicing factor 3B subunit 6-like protein
100281981	GRMZM2G107745	-	K12833	-	pre-mRNA branch site p14-like protein
100282173	-	-	K12834	-	PHD finger-like domain-containing protein 5A
100286340	GRMZM2G047018	-	K12834	-	PHD finger-like domain-containing protein 5A
103634567	GRMZM2G121871	Zm00001d028898	K12835	EC3.6.4.13	DEAD-box ATP-dependent RNA helicase 24
100281205	GRMZM2G090869	Zm00001d047633	K12835	EC3.6.4.13	pre-mRNA-processing ATP-dependent RNA helicase prp-5
100284238	GRMZM2G025014	Zm00001d007784	K12836	-	splicing factor U2af 38 kDa subunit
100282114	GRMZM2G031827	Zm00001d009570	K12836	-	splicing factor U2af 38 kDa subunit
100272749	GRMZM2G177229	Zm00001d020954	K12836	-	Splicing factor U2af small subunit A
100191858	GRMZM2G020928	Zm00001d039014	K12836	-	splicing factor U2af subunit
103652188	GRMZM2G162119	Zm00001d041639	K12836	-	splicing factor U2af small subunit B
100286059	GRMZM5G813627	Zm00001d048777	K12837	-	uncharacterized LOC100286059
100192903	GRMZM2G057450	Zm00001d048655	K12837	-	Splicing factor U2AF subunit
100383918	GRMZM2G126839	Zm00001d048364	K12837	-	uncharacterized LOC100383918
100272843	GRMZM2G022763	Zm00001d007632	K12837	-	Splicing factor U2af large subunit A
103653151	GRMZM2G005737	Zm00001d049712	K12839	-	survival of motor neuron-related-splicing factor 30
100282621	GRMZM5G893649	Zm00001d045282	K12840	-	splicing factor 45
100283416	GRMZM2G145034	-	K12840	-	uncharacterized LOC100283416
103626713	GRMZM2G174785	Zm00001d015499	K12842	-	protein RRC1
100304259	GRMZM2G133308	Zm00001d015495	K12842	-	uncharacterized LOC100304259
100286339	GRMZM2G063322	Zm00001d024591	K12621	-	snRNP core Sm protein Sm-X5-like protein
100276999	GRMZM2G092535	Zm00001d049557	K12621	-	SnRNP core Sm protein Sm-X5-like protein
100194361	GRMZM6G768049	Zm00001d042725	K12622	-	uncharacterized LOC100194361
100285873	GRMZM2G038606	Zm00001d040294	K12623	-	U6 snRNA-associated Sm-like protein LSm4
100283319	GRMZM2G049013	Zm00001d010461	K12624	-	SAD1
100286213	GRMZM2G014300	Zm00001d038088	K12624	-	SAD1
100192719	GRMZM2G159675	Zm00001d025239	K12625	-	Small nuclear ribonucleoprotein F
100285982	GRMZM2G106105	Zm00001d002155	K12626	-	LSM7-like
100282349	GRMZM2G016097	Zm00001d026392	K12626	-	LSM7-like
100284021	GRMZM5G872417	Zm00001d038914	K12627	-	Sm-like protein LSM8
100217215	GRMZM2G375172	Zm00001d016084	K12843	-	Pre-mRNA-splicing factor 3
